Date,mom_20_norm,vol_signal_norm,trend_signal_norm,dd_signal_norm,vix_signal_norm,breadth_signal_norm
2020-03-05,-1.5303348924004143,0.4633051330490214,-0.781299984765081,-0.6574758942029245,2.4685875434529283,0.234138019585658
2020-03-06,-2.0534829117389943,0.4328119048862904,-0.8965063563458797,-0.7163738213648758,0.8038550130076084,-0.4928536830621202
2020-03-09,-2.864329708537072,0.5155095916400451,-1.073933761060099,-0.9053855179653596,1.7531226277576408,-0.6696318786976295
2020-03-11,-2.759274410542219,0.6030999019136555,-1.2029840359947754,-1.1397843400550816,2.1661325304100005,-0.7378105695557552
2020-03-12,-3.0,0.9668809776144812,-1.5406215224217643,-1.6005506580642426,3.0,-1.4851501132858622
2020-03-13,-3.0,1.4125074077836,-1.7072064061237957,-1.9650356151548585,3.0,-0.9911540908126448
2020-03-16,-3.0,1.9595425407209024,-2.132993317010184,-2.462200551422401,3.0,-1.3484026286664297
2020-03-17,-3.0,2.394572992389241,-2.509048014630359,-2.8740149014869,3.0,-1.8680967745916195
2020-03-18,-3.0,2.8688172145202344,-3.0,-3.0,3.0,-2.321001674877586
2020-03-19,-3.0,3.0,-3.0,-3.0,3.0,-1.7629932325524678
2020-03-20,-3.0,3.0,-3.0,-3.0,2.2608981076901262,-3.0
2020-03-23,-3.0,3.0,-3.0,-3.0,1.6836672531160468,-3.0
2020-03-24,-3.0,3.0,-3.0,-3.0,2.435764548738216,-3.0
2020-03-25,-3.0,3.0,-3.0,-3.0,1.7221333588357248,-3.0
2020-03-26,-3.0,3.0,-3.0,-3.0,0.0380608611480787,-3.0
2020-03-27,-3.0,3.0,-3.0,-3.0,0.4822008038445622,-3.0
2020-03-30,-3.0,3.0,-3.0,-3.0,0.0635019108956001,-3.0
2020-03-31,-3.0,3.0,-3.0,-3.0,-2.091919809037721,-3.0
2020-04-01,-3.0,3.0,-3.0,-3.0,-2.060812264982257,-3.0
2020-04-03,-3.0,3.0,-3.0,-3.0,-2.065057985919019,-3.0
2020-04-07,-3.0,3.0,-3.0,-3.0,-2.4495516740930645,-2.361657888700224
2020-04-08,-3.0,3.0,-3.0,-3.0,-2.5536091192040464,-0.8489161081588004
2020-04-09,-2.708879044815738,3.0,-3.0,-3.0,-2.095800671266092,0.1237973335398039
2020-04-13,-2.940712804799217,3.0,-3.0,-3.0,-1.2670879693666053,-0.81034864291698
2020-04-15,-1.5593368526006357,3.0,-3.0,-3.0,-0.896210831238211,-2.3437012753760844
2020-04-16,-2.0935813004825103,3.0,-3.0,-3.0,-0.97650928345933,-2.572167182964109
2020-04-17,-0.0576761384670233,3.0,-3.0,-3.0,-1.6636956941780014,-0.4423906703064846
2020-04-20,0.4372821146226276,3.0,-3.0,-3.0,-1.1108162961236578,0.0496498285232451
2020-04-21,0.9776095905599866,3.0,-3.0,-3.0,-1.0648186552823895,-0.5782041183565837
2020-04-22,1.97912973050384,3.0,-3.0,-3.0,-1.2209660186026885,0.4288540536573896
2020-04-23,1.0648479131438118,3.0,-3.0,-3.0,-1.307510636040372,0.323598707821554
2020-04-24,3.0,3.0,-3.0,-3.0,-0.7120614647301677,-0.3142485536139031
2020-04-27,3.0,3.0,-3.0,-3.0,-1.1020832824811186,-0.2420084291185648
2020-04-28,2.2917842061965192,3.0,-3.0,-3.0,-2.0013447110521665,0.8875773006132663
2020-04-29,1.8565748592882825,3.0,-3.0,-3.0,-1.9206421069861568,1.5686457237844622
2020-04-30,2.501213521447663,3.0,-2.8773350050784803,-3.0,-1.203908880236166,0.6767531139782347
2020-05-04,2.183374999237954,3.0,-2.6712799495986643,-3.0,1.1312350948434622,-1.871677573979104
2020-05-05,1.176186204618438,3.0,-2.3895824139115374,-3.0,1.3442399953278998,-2.175087804736226
2020-05-06,2.2023994976463555,3.0,-2.0099035322623435,-3.0,1.4790176826865873,-0.5613797741978185
2020-05-07,2.490221637614067,3.0,-1.638853388546202,-3.0,1.5660245576355178,-0.3408600047458497
2020-05-08,0.815567754548918,3.0,-1.35456586457896,-3.0,1.2209473194976106,-1.4957460118500858
2020-05-11,0.8901950412935834,2.915998823739788,-1.0765658422699511,-3.0,-1.169644487548118,-1.6193638878989225
2020-05-12,-0.023491097726998,2.563732099753971,-0.8842852082270938,-3.0,-1.1222031591695223,-2.088465570560753
2020-05-13,0.641505768383013,2.2726717001801484,-0.6411810052216007,-3.0,-0.5489278177189045,-2.0118646439722663
2020-05-14,0.2709814044121582,2.022969454584209,-0.4391772354378366,-3.0,-0.42707532945221,-2.2229894353139223
2020-05-15,0.107953893489941,1.9927207701346563,-0.2408265605407758,-3.0,-0.1520161592846039,-2.249327146561092
2020-05-18,-1.1399563303578963,1.9707473736820853,-0.1512165832963288,-3.0,0.5455260941298902,-2.5363930209422287
2020-05-19,-1.0123114986244286,2.010710561364738,-0.0587356955248693,-3.0,0.2175541976903964,-2.404591779533656
2020-05-20,-0.01987584339514,2.028982766637575,0.1100679065031842,-3.0,-0.6655052361353135,-3.0
2020-05-21,-0.3773247511089153,2.001294856260744,0.2441714344008013,-3.0,-1.1669404293671035,-3.0
2020-05-22,-0.7810602761626314,1.968251513120964,0.3557919010218617,-3.0,-1.2830490471914973,-3.0
2020-05-26,-0.4724842236703612,1.9177699898696128,0.4722323251842291,-3.0,-2.1305679275350715,-2.3647929355690893
2020-05-27,-0.1362622781204701,1.8972343981682176,0.5349026062424378,-3.0,-1.890483822641071,-0.6530807628239421
2020-05-28,0.0224302204699348,1.901551329940732,0.6045521599286321,-3.0,-1.4658754024652254,-1.2706851472773537
2020-05-29,-0.1498684583887112,1.9162935724830208,0.6021784085595435,-3.0,-0.7723713127894796,-1.256933164342876
2020-06-01,-0.271850463580147,1.9231695610128243,0.5852152723462676,-3.0,-0.4825208620227958,-0.4117075897665642
2020-06-02,1.2362253622118964,1.7905332592055003,0.632635205211656,-2.867800945980166,-0.4180943231164284,1.4849495385983107
2020-06-03,1.611501632564804,1.6166413366730503,0.6918537585203868,-2.6606732499521955,-0.3880584425972322,2.4415053716932107
2020-06-04,1.3927228951366266,1.436315978594809,0.715932356049995,-2.511139514925823,-0.158084841848601,1.5193976804733351
2020-06-05,1.7978755887062672,1.2597085930936391,0.7358118108507667,-2.355266385719903,-0.4883932205404075,2.7907873409000934
2020-06-08,1.7291884742993764,1.0980175670142125,0.7877028072435076,-2.26058023626036,-0.353491844505815,3.0
2020-06-09,1.5023440852109196,1.098913473757951,0.7730696438843135,-2.241839752727405,-0.036371792974471,2.9038465304238934
2020-06-10,1.7484997135092215,1.1044004585234692,0.7654345682479232,-2.226692017013374,-0.2217597854970232,1.6575180772335385
2020-06-11,0.8744003631299366,1.1254357024907884,0.7676543653525605,-2.261953017588953,-0.0664810110648861,1.1660935859095165
2020-06-12,1.5688603531758611,1.1077736162776692,0.8082011370973167,-2.3089077200995543,0.5272898378119599,1.2492562254080537
2020-06-15,1.242227962934081,1.1101245872656191,0.8592655772973495,-2.4070479033381056,0.7163497519698295,0.0594485070252357
2020-06-16,2.21009832756435,1.0143237312102753,0.9187019610976308,-2.443848846497408,0.6601906873450658,-0.1048905495471596
2020-06-17,1.9997498928564,0.9276839663056424,1.000897514261168,-2.5090444452565874,0.9607274638599052,-0.6493519394639199
2020-06-18,2.0038333462548388,0.8232955034841956,1.021641218274023,-2.4564301015471863,0.4399002592113635,0.9760256725139242
2020-06-19,2.236733284421414,0.7684877805889934,1.045999386180307,-2.381108377874348,-0.2622146848676924,0.2597143002614577
2020-06-22,2.5440044761184883,0.6817348816745366,1.1402579164469249,-2.2430879081607653,-0.5931384284279396,0.511588950050889
2020-06-23,2.914935173418141,0.6810018612632962,1.234097746885502,-2.088560467697518,-0.9888877892096616,1.3465659270887629
2020-06-24,1.872049131622974,0.6656609470152073,1.336032498585631,-1.97088951019471,-1.0160526730722854,-0.0254247528715179
2020-06-25,1.4394004803268825,0.6394067738292731,1.3817851789710889,-1.916166821448972,-0.5147272960454189,0.4474086086621154
2020-06-26,1.4318699581007133,0.6075626727655977,1.4011052453363797,-1.877715397955392,-0.4005492289543171,0.268831501341562
2020-06-29,0.7617625899002168,0.5602068869869697,1.4056043227221782,-1.8773824300744284,-0.4852737678843802,0.9318992680634144
2020-06-30,0.4273530220209815,0.5002990655451484,1.3931579788033044,-1.9242401411274328,-0.1277397679128381,0.6187620418226378
2020-07-01,0.5105161326406694,0.4551331843244194,1.358688716060999,-1.889630988169103,-0.4729900563867445,1.3408428116383846
2020-07-02,0.8130078317697448,0.4247261703716858,1.3249493299061488,-1.816722942975924,-0.979049115483985,0.1427166349557349
2020-07-03,0.6910933947432147,0.3895711779198915,1.3016084187197146,-1.754482061637238,-0.9353193580440096,-0.3955454673961576
2020-07-06,0.94057168598353,0.3920202579105099,1.282335201933736,-1.629292640615621,-1.1629428422261052,-0.7990960817763245
2020-07-07,1.2592466145886665,0.3903291332381947,1.291371948165327,-1.4912580827573594,-1.2541440091550733,-0.5562001076626217
2020-07-08,0.9336340515687558,0.3929192370376889,1.3073734534149906,-1.4147711069640785,-0.6518216576644572,0.6325910097926757
2020-07-09,1.593247429755448,0.3475487255092701,1.3421278986852057,-1.3421543070695443,-0.5571410180544384,0.5879871817113418
2020-07-10,1.3526412662175828,0.3120870348067894,1.3941832198536968,-1.297571560456288,-0.3207117078101246,0.0534180517102737
2020-07-13,1.7638041223014067,0.231641533774703,1.4790082759859842,-1.2867380481242428,-0.0401914224425036,-0.4881896449969463
2020-07-14,1.1612945398957433,0.205827620510623,1.534879640413589,-1.340087684615526,0.4390090245670372,-1.1114859245027386
2020-07-15,1.252236018269025,0.1673444443087951,1.5588302257148654,-1.3643764588191465,0.0088430922490746,-1.919345913802127
2020-07-16,1.050033262392723,0.1516812987745194,1.5479602185257475,-1.3847674226863804,0.0918189930118325,-1.3655338214072554
2020-07-17,1.048483177709048,0.1309509044686833,1.5186966568065778,-1.3476890514472513,-0.3021683303687625,-0.8699829364542778
2020-07-20,1.142104992048282,0.1489642174359476,1.5003951405431983,-1.2867935879253796,-0.2182517957377059,-0.7042735703203478
2020-07-21,1.084698927428926,0.1238029696175754,1.4680834300185914,-1.1328486380594232,-0.7572378778190297,-1.039947743089582
2020-07-22,1.3633480012307144,0.0717971098703935,1.4800426524809018,-0.9901397963522922,-0.4976758092007491,-1.0277659800366843
2020-07-23,1.5542977292590867,0.0386607094888114,1.4951246767547646,-0.8582227443948894,-0.2920024524171168,-1.1469400833631571
2020-07-24,1.3212259241564992,0.0066331396474355,1.4969989900460332,-0.7770888482645159,0.0592535102060267,-1.0789654447646593
2020-07-27,1.3473015252329184,-0.0319234925329459,1.5095090327417102,-0.7466828390858984,0.0332303065651097,-1.6316895480978135
2020-07-28,1.6883889754068666,-0.0569351713932389,1.4851705273775186,-0.7083145898310924,-0.3226072208661578,-1.21386871108844
2020-07-29,1.242508867270758,-0.0432338305680289,1.4775867975125616,-0.6888252672232964,-0.314062655984434,-0.7657380715534806
2020-07-30,0.8141515021296459,-0.0210141275744194,1.455006880059945,-0.7202578144824425,-0.0237088861279255,-1.2241008529844253
2020-07-31,0.6534550129870696,0.0016909992929904,1.4132903270283792,-0.7537434379026494,-0.1680543017578866,-1.2151261065004166
2020-08-03,0.0272471641599055,0.0387788499489929,1.3507410511775135,-0.8203817168620969,0.0087866023852594,-1.8358953883219469
2020-08-04,0.3297430250068406,0.0922180930714303,1.246488227258685,-0.8773376474652647,0.0150323881007144,-2.1165198130489844
2020-08-05,0.5174628732089974,0.12866906054919,1.2000789668079437,-0.9054131524029984,-0.2316165899515684,-2.396872034160334
2020-08-06,0.4936460738745789,0.1572023268983731,1.1457053245686637,-0.8782252005800213,-0.585100812812431,-2.565675502957159
2020-08-07,0.6041763880594199,0.1812902239241583,1.1146764893990606,-0.8392189209267866,-0.6077238843095991,-1.722539545819358
2020-08-10,0.6403721879010189,0.1938939204039899,1.0926619894415048,-0.7341983045678555,-0.9685545541023513,-0.390669604698355
2020-08-11,1.1121393030711135,0.1449185605257877,1.111651445404314,-0.67115277342733,-0.9417736340608036,0.1790966313198074
2020-08-12,1.0648886125595245,0.1056639221412127,1.1401510640681964,-0.6137945179232431,-1.0504222476487548,-0.005933002289931
2020-08-13,0.8145687315011163,0.0623376753729238,1.1483864132084998,-0.5859685357018377,-1.0147774043512383,0.3325415398702204
2020-08-14,0.2908696048078126,0.0211128685900717,1.1434444205579568,-0.5958586841921284,-0.3806532036905592,-0.2810632317743079
2020-08-17,0.19363608307926,-0.0274870280316723,1.1060829509642862,-0.6022536181728122,-0.4903715701303084,-0.0870605695227254
2020-08-18,0.1854847723510736,-0.040230881959755,1.04677811990754,-0.5848173717260737,-0.4108542330084947,0.2536909306070439
2020-08-19,0.2790069451898013,-0.0556532616822776,1.010730391280075,-0.557074563743444,-0.403782298928082,0.3720776148080584
2020-08-20,-0.0364530407093167,-0.0614748162463879,0.9553745628147192,-0.5538147838054855,-0.0262574062796351,0.3007666469925996
2020-08-21,0.1047033190129312,-0.0650171386608263,0.8960579964938006,-0.5002158955237318,-0.7282264371681163,0.4872653876012657
2020-08-24,0.3823208893279983,-0.0612067411675203,0.84187225835567,-0.4393618836583176,-0.8824501959986367,1.0633787903247762
2020-08-25,0.0918488350388457,-0.075338638491312,0.7788643547612738,-0.4152532751510693,-0.5091490169747879,1.0866595364490057
2020-08-26,0.3996959124315353,-0.0947640573193315,0.7283009476903525,-0.3760806470202828,-0.3307596198262164,1.2655376956953963
2020-08-27,0.599357670199181,-0.1303289632821124,0.7096894334685508,-0.3075420940843689,-0.7675257575294059,1.6583967503938837
2020-08-28,0.8079434114821067,-0.166781245530093,0.704610032226894,-0.2309719440523105,-0.7360443218022225,3.0
2020-08-31,0.6845025568836219,-0.1776575678871975,0.7341843559249803,-0.252874945139768,1.5398264310121663,3.0
2020-09-01,0.4553011007682248,-0.1951878685135039,0.7240902525774573,-0.253429801299422,1.1321057682529516,2.7347470904571938
2020-09-02,0.5576002164540871,-0.2047387995432086,0.7108979874068007,-0.2574801428945424,0.8835153709057881,2.47725089689466
2020-09-03,0.3659154822357571,-0.2071144355306119,0.6883382363305682,-0.2663023016478454,0.8171708106181184,2.089785577389264
2020-09-04,0.003722975237807,-0.1778025215406497,0.666872031673867,-0.3533453616933467,1.7069836357427457,1.5215571958524583
2020-09-07,-0.057813084341737,-0.1763879057202583,0.6188362607071338,-0.362347957068881,-0.3310936662591663,0.6761308734699316
2020-09-08,-0.2138663088442287,-0.1501693946926491,0.5638530662540014,-0.4047668188446667,0.3005478887296511,-0.0001740013554814
2020-09-09,-0.2574983015729298,-0.124341303776865,0.5144696268722464,-0.4760658353600239,0.3824293511797353,-1.027677543261862
2020-09-10,0.0522617991091918,-0.0731544200192946,0.4747694095924961,-0.4977607653876129,0.2627593589255862,-1.5827846681881628
2020-09-11,0.294935650293323,-0.0668938935976599,0.4660232955610667,-0.4615284956067828,-0.6008250752622867,-2.9214130181673728
2020-09-14,0.1301702252313723,-0.0602789021285841,0.4566563654516037,-0.4379471088215478,-0.3613148207359167,-3.0
2020-09-15,0.029153065177532,-0.0617825878786288,0.4310623160475955,-0.3812268837158893,-0.8493136782779669,-2.56769219942124
2020-09-16,0.1309100153441098,-0.0604640975187993,0.404278133092918,-0.2906327984337845,-1.0447053350022673,-2.541125379853791
2020-09-17,0.1471505588016332,-0.0810095479238586,0.3982159652451972,-0.2720868396677396,-0.5086884554528527,-2.119309545111453
2020-09-18,0.0241111633920327,-0.0904449493135848,0.3765171799018008,-0.2608510024347735,-0.3188310185208387,-2.3985316487539694
2020-09-21,-0.5728197995204433,-0.06118134486046,0.3336172771242771,-0.3134236235618576,0.3596098149348867,-2.53489110684617
2020-09-22,-0.7475190468993616,-0.0185857933746793,0.261735053012933,-0.4155586085943937,0.3002744652864107,-2.394352920422409
2020-09-23,-0.911596761648536,0.0143172902684454,0.1737547486057777,-0.5466989161134549,0.5114984210915511,-1.5075855602666912
2020-09-24,-1.4787864334799503,0.1042467979820748,0.0702000347373644,-0.7438253840488587,1.3045940149726665,-1.4462247524700895
2020-09-25,-1.2068851220649972,0.2335221128443595,-0.0299324766760747,-0.8699719861310485,0.3474014326902932,-1.2900002999589164
2020-09-28,-0.4793840851549703,0.317537138564204,-0.0667057167731816,-0.8763528319670528,-0.9550497037530123,0.0083120069463116
2020-09-29,-0.6271133529973204,0.3925823478516846,-0.1051090305825513,-0.8572796514789942,-0.5866573197422015,-0.8487173432016507
2020-09-30,-0.6918122634903994,0.471142667351722,-0.1523582695014017,-0.8251811684579199,-0.5259437386992051,-0.7643478222100165
2020-10-01,-0.3922477730140852,0.5110096048774656,-0.179503972562398,-0.6555615320817786,-1.9913451590612647,0.2980481716813897
2020-10-05,0.0871842909507167,0.4973668819597243,-0.1732688986376421,-0.5298589774828278,-0.4165992754786775,0.715506622006115
2020-10-06,0.323805734006466,0.5026046250203354,-0.1605678222544848,-0.4092192144148469,-0.0055094943506535,1.3719622344946945
2020-10-07,0.5226113451332827,0.5122328011079482,-0.1274780707995937,-0.265941699329243,0.0851472064262611,1.3865185443989076
2020-10-08,0.7591718780993508,0.5244397687320946,-0.0872318436837237,-0.1030775992523875,0.3132407202956357,1.298800818318145
2020-10-09,0.5883686049013038,0.5097806934719363,-0.0692564478936155,0.0348735134412373,0.8038259052425919,2.392078363281385
2020-10-12,0.5899576786750075,0.510917451580907,-0.0529965073298499,0.1535019229304774,0.5052786934282516,1.9735621960426128
2020-10-13,0.6393831988997442,0.5001393902075784,-0.0427575793310349,0.22898999508087,0.3724588645955851,0.887974547334013
2020-10-14,0.5567524066760887,0.487723969825227,-0.0300926403723416,0.2934088494017077,-0.0010332975167023,1.9061151129731253
2020-10-15,-0.0773728239472074,0.5153246958350716,-0.0472403206286127,0.2506155680885012,0.6127006726034939,1.5332476962323678
2020-10-16,0.212930192878862,0.5508717410370558,-0.0453529251873673,0.2085158569748602,0.4617924981819132,1.1584282010178195
2020-10-19,0.4200707967828178,0.5900760629543732,-0.032740357110037,0.1924526627825748,0.2267415717001089,2.144361972843776
2020-10-20,0.917197198141562,0.5915489799238568,0.0197259049404315,0.1819935699879503,0.708034046308585,1.8160867303496189
2020-10-21,1.1682195412569454,0.5851121606585419,0.0905344604159586,0.1727276346772676,0.9901942853703464,2.296482857322365
2020-10-22,1.1368636404173222,0.5397229060397155,0.1621460607626146,0.2326800052832474,0.147742881671636,2.11429627287768
2020-10-23,1.8286079238789923,0.4080720843847669,0.2772753474301486,0.2792600173305669,0.0081532281027531,1.0906071578041976
2020-10-26,1.063502330860057,0.2700804325293767,0.3487331287224452,0.2500468947100285,0.3163433398424048,1.2650677999166935
2020-10-27,0.9466410526632336,0.1601105243379188,0.3972712063129779,0.2479940894748303,-0.2314612154571655,2.432844649983293
2020-10-28,0.6779524337100644,0.0822167483148335,0.4552922167938518,0.190274960726282,0.0812410953612342,1.540868795347011
2020-10-29,0.5301662022117243,0.0074043476630679,0.5018403027420875,0.1276732061431348,0.4385307676603421,1.895632186655664
2020-10-30,0.1807960888221535,0.0058042230515826,0.5162611537733326,0.0477880072978399,0.9757939268409654,1.1289054202483362
2020-11-02,0.0765969779247792,0.003006486155612,0.5210029953462597,0.0204337069973108,0.7547565345676807,1.853253989555956
2020-11-03,0.0481305940183192,0.0076019219509975,0.5139507700143453,-0.0006231926318494,0.6664028255095383,2.664812303815092
2020-11-04,0.0773546716184598,-0.0084654858244062,0.5076791359836165,0.0490087992194188,-0.0769699334542395,2.064263826419198
2020-11-05,0.2666394616437706,-0.0083348709176391,0.5029868028738806,0.1737127211013388,-1.115528969937739,2.309531976167446
2020-11-06,0.3678557084034145,0.0136960281200585,0.5036320311374624,0.3460370103299273,-1.544278371731925,2.714170463336189
2020-11-09,0.6630147676786042,0.0563006884645281,0.5186979706317651,0.5383361213060102,-1.84965795888978,3.0
2020-11-10,0.9353055654766386,0.1115604160959781,0.5341695389853445,0.6905885973295096,-0.9437162138792764,3.0
2020-11-11,1.06482819318534,0.1680912663026078,0.5606392935232654,0.8164854057695102,-0.4260355519245314,3.0
2020-11-12,1.4850471101681184,0.1434709716433461,0.6326559244857912,0.8679261092757559,-0.1652573719659121,3.0
2020-11-13,1.3853072969459672,0.1114577723223893,0.6907308895996205,0.8874669872729577,-0.3455444537528739,3.0
2020-11-17,1.4423159633998623,0.0661799257196623,0.7276352454270342,0.8874669872729577,-0.1498586735345723,2.6128458739484564
2020-11-18,1.50520444794869,0.0111996644911374,0.773163991365427,0.8874669872729577,-1.0222387526996066,2.410393882853587
2020-11-19,1.1599417177048443,-0.0220233275068337,0.8170984368993229,0.8433182509863197,-1.0004552722952575,1.952813271050876
2020-11-20,1.3757689262436683,0.0018133588021151,0.8510076804016187,0.8380208909989298,-0.4600260495238399,2.0132726011754256
2020-11-23,1.4261351753936014,0.0261862505549234,0.8953343339886204,0.84274816391643,0.3905791039956051,1.217968731268504
2020-11-24,1.932267374193072,0.0194455937570147,0.9637921106554086,0.84274816391643,0.4508585746120012,1.354477422298208
2020-11-25,1.3872229675545646,0.0449236951598083,1.0310492673023024,0.7910610182570856,1.5277929560452337,0.1738459305323063
2020-11-26,1.8892529734946344,0.0193603767950924,1.1009998038094568,0.8173063280279642,0.2449542680662812,0.3024037009705557
2020-11-27,1.968016251912676,-0.0084168714004217,1.194888426382845,0.8156553851588078,0.1430935980777586,1.0693393508474964
2020-12-01,2.2560582588450044,-0.0399305758795333,1.280514570254488,0.8187832571269535,-0.1977600524156396,0.7341529683293799
2020-12-02,2.2135018909054693,-0.0420380737694865,1.3769540778257536,0.8187832571269535,-0.4078921637767067,-0.3161995456254424
2020-12-03,1.9785624861649864,-0.0787627255459393,1.4430828978687016,0.8704704027862978,-1.5770839714792202,-1.0035193146147814
2020-12-04,2.0097832920537986,-0.0883409179562678,1.488548723848601,0.8883738293020572,-0.8998707219487146,0.102224578663864
2020-12-07,1.786364836201265,-0.1074620557756049,1.5174337625548218,0.9110190239703204,-0.823259027239214,-0.176948568295175
2020-12-08,1.5941656871145398,-0.1277362545724339,1.52388115943257,0.9110190239703204,-0.7003863134140771,0.2955996711498815
2020-12-09,1.4694672663928598,-0.1608193225249101,1.5155985543505348,0.9110190239703204,-0.4609290152545811,-0.119666467768502
2020-12-10,1.1053464421018242,-0.1958003619310034,1.5157777844251654,0.8981411895757732,-0.1799401503291262,-0.1034522843179951
2020-12-11,0.9667944630645312,-0.2360152835604462,1.4934472927969,0.89427528938728,0.2693049216514907,-0.1716915204346185
2020-12-14,1.1302014792180777,-0.2677079954655864,1.4812823068884946,0.89427528938728,0.5374031097697146,-0.2575806814615691
2020-12-15,1.097267530800334,-0.2938768898318626,1.4786289274953048,0.89427528938728,0.2461235633224161,-0.2055564699058618
2020-12-16,1.0218782537834017,-0.3150260526304269,1.457276140056402,0.89427528938728,0.0523608344910892,-0.038081526009807
2020-12-17,1.0066699604441127,-0.3317718428769514,1.4469828342849982,0.9071531237818272,0.1255674387853672,0.0711959665979116
2020-12-18,1.3075922864541305,-0.3773955803836328,1.4654033727067377,0.9110190239703204,-0.1379910904808534,-0.6248837910307368
2020-12-21,0.5080752244176653,-0.2946426952389766,1.5038507007652837,0.8033110567184689,1.5912478331488704,-0.9376572315726944
2020-12-22,0.6109035506594934,-0.207503763677088,1.4769461551916954,0.7299728354169028,1.1920137085697238,-1.08204487321518
