Date,nifty_close,nifty_ret,bank_close,bank_ret,relative_strength,breadth_signal
2018-02-05,10666.5498046875,-0.00874020111347329,26098.447265625,-0.013322693510485872,-0.004582492397012583,-0.0009209955696539929
2018-02-06,10498.25,-0.015778279553294694,25811.0,-0.011013960436014325,0.004764319117280369,-0.0002776950145251478
2018-02-07,10476.7001953125,-0.0020527044686019513,25669.701171875,-0.005474364733059511,-0.00342166026445756,-0.0008404913772595557
2018-02-08,10576.849609375,0.009559251691416026,25920.349609375,0.009764369122248429,0.0002051174308324022,-0.0008282593755798318
2018-02-09,10454.9501953125,-0.011525115565078292,25463.353515625,-0.017630784331115312,-0.00610566876603702,-0.001758213515238327
2018-02-12,10539.75,0.008110971654893273,25701.30078125,0.009344694738616877,0.0012337230837236035,-0.0012784144429085487
2018-02-14,10500.900390625,-0.0036860086221209842,25340.955078125,-0.014020523949040187,-0.010334515326919202,-0.0022031378066787234
2018-02-15,10545.5,0.004247217640005241,25424.0546875,0.003279261145399115,-0.0009679564946061259,-0.0029034304241030485
2018-02-16,10452.2998046875,-0.00883791146104973,25163.607421875,-0.010244127808340941,-0.0014062163472912115,-0.0025621714377806358
2018-02-19,10378.400390625,-0.0070701582851038225,25058.259765625,-0.004186508495535479,0.0028836497895683433,-0.0017731700174918985
2018-02-20,10360.400390625,-0.001734371321447492,24874.111328125,-0.007348811897648799,-0.005614440576201307,-0.0018763648354107709
2018-02-21,10397.4501953125,0.003576097765586983,24936.41015625,0.0025045649793549174,-0.0010715327862320656,-0.0024599500257620143
2018-02-22,10382.7001953125,-0.0014186170381128571,24954.908203125,0.0007418087350621327,0.00216042577317499,-0.0019017414219987595
2018-02-23,10491.0498046875,0.010435590678416817,25302.205078125,0.013916976659385627,0.0034813859809688097,-0.0015741145669851187
2018-02-26,10582.599609375,0.008726467454819975,25687.6015625,0.015231735067557262,0.006505267612737287,-0.000313020929107688
2018-02-27,10554.2998046875,-0.0026741826897078713,25383.3046875,-0.011846060219348309,-0.009171877529640438,-0.001353580990444092
2018-02-28,10492.849609375,-0.005822290104475547,25107.109375,-0.010880983225009744,-0.005058693120534197,-0.0008259987698055915
2018-03-01,10458.349609375,-0.0032879533476946055,24902.26171875,-0.008158950247533214,-0.004870996899838609,-0.0012163028103288399
2018-03-05,10358.849609375,-0.009513929416818057,24818.41015625,-0.0033672267783156906,0.006146702638502366,-0.00046101091174948204
2018-03-06,10249.25,-0.010580287725753812,24448.166015625,-0.01491812482322774,-0.004337837097473929,-0.0011831596004537094
2018-03-07,10154.2001953125,-0.00927383024977435,24133.818359375,-0.012857719309051552,-0.003583889059277201,-0.0009801044487612986
2018-03-08,10242.650390625,0.008710700361544088,24477.365234375,0.01423508165530496,0.005524381293760872,-0.0003205130407620049
2018-03-09,10226.849609375,-0.001542645765246653,24296.166015625,-0.007402725620792361,-0.005860079855545708,-0.0011225636036340746
2018-03-12,10421.400390625,0.019023530088059015,24663.912109375,0.015135972215266413,-0.003887557872792602,-0.0018594579890102159
2018-03-13,10426.849609375,0.0005228873803659884,24738.36328125,0.003018627845608579,0.0024957404652425907,-0.0022604107037596855
2018-03-14,10410.900390625,-0.001529629691374823,24851.361328125,0.004567725260977262,0.006097354952352085,-0.0007334874555604331
2018-03-15,10360.150390625,-0.004874698450260895,24791.560546875,-0.0024063382468436645,0.0024683602034172303,1.9217876834709545e-05
2018-03-16,10195.150390625,-0.01592640973139836,24489.265625,-0.01219346080709327,0.0037329489243050906,0.0008796124592490795
2018-03-19,10094.25,-0.009896900659531527,24244.818359375,-0.00998181282232713,-8.491216279560287e-05,0.0002564509791192826
2018-03-20,10124.349609375,0.002981856935879268,24167.91796875,-0.0031718278720477278,-0.006153684807926996,7.486620807397592e-05
2018-03-21,10155.25,0.003052086486265315,24255.318359375,0.003616380638912009,0.0005642941526466938,0.0004896845292663654
2018-03-22,10114.75,-0.003988084980675044,24141.21875,-0.0047041068554311005,-0.0007160218747560565,-0.0001343557875853274
2018-03-23,9998.0498046875,-0.011537625281148767,23670.125,-0.019514083148764017,-0.00797645786761525,-0.0003459935887922816
2018-03-26,10130.650390625,0.013262645068574441,24244.068359375,0.024247584639920605,0.010984939571346164,0.001141256155621595
2018-03-27,10184.150390625,0.005281003483202706,24433.8671875,0.007828670721084174,0.002547667237881468,0.0011464488328854828
2018-03-28,10113.7001953125,-0.006917631084606968,24263.068359375,-0.006990249509597812,-7.261842499084459e-05,0.0005294514951511897
2018-04-02,10211.7998046875,0.009699675438319622,24328.216796875,0.002685086508229073,-0.007014588930090548,-0.00041884341819958815
2018-04-03,10245.0,0.0032511600254110373,24510.314453125,0.007485039194216281,0.0042338791688052435,-0.00036875039374957287
2018-04-04,10128.400390625,-0.011381123413860439,24129.21875,-0.015548380819586427,-0.004167257405725988,-0.0007769849180426114
2018-04-05,10325.150390625,0.019425574859986305,24759.513671875,0.02612164647373838,0.006696071613752075,0.0005079907241252957
2018-04-06,10331.599609375,0.0006246125727966678,24872.861328125,0.004577943563518261,0.003953330990721593,0.0008468944079327856
2018-04-09,10379.349609375,0.004621743176794313,25093.509765625,0.008871051648991601,0.0042493084721972885,0.00134342744262812
2018-04-10,10402.25,0.002206341580816895,25226.5078125,0.005300097440223084,0.0030937558594061887,0.002450448815330264
2018-04-11,10417.150390625,0.0014324199692374862,25097.958984375,-0.005095783731956072,-0.006528203701193558,0.0006991344880762917
2018-04-12,10458.650390625,0.003983815001590951,25194.806640625,0.003858786139155468,-0.0001250288624354834,0.0004318648780445966
2018-04-13,10480.599609375,0.002098666456015641,25200.306640625,0.0002182989565449045,-0.0018803674994707364,0.00025108997059660745
2018-04-16,10528.349609375,0.004556037037927396,25320.5546875,0.004771689828612979,0.00021565279068558318,0.0009741141426742206
2018-04-17,10548.7001953125,0.001932932196645476,25334.154296875,0.0005370976087546442,-0.0013958345878908318,0.00041114276700461306
2018-04-18,10526.2001953125,-0.002132964212026689,25102.009765625,-0.00916330296759249,-0.0070303387555658015,0.00012483463202063173
2018-04-19,10565.2998046875,0.0037145036812440413,25125.857421875,0.0009500297574840388,-0.0027644739237600024,-0.000821219921730576
2018-04-20,10564.0498046875,-0.00011831183431687542,24943.560546875,-0.007255349417102486,-0.00713703758278561,-0.0019302567790812964
2018-04-23,10584.7001953125,0.0019547797489403163,24960.359375,0.0006734735441409345,-0.0012813062047993817,-0.0024833182467809633
2018-04-24,10614.349609375,0.0028011576629851653,25041.80859375,0.0032631428709146704,0.00046198520792950504,-0.0027464953119286316
2018-04-25,10570.5498046875,-0.00412647089076601,24814.111328125,-0.0090926845308541,-0.004966213640088091,-0.002590296305818085
2018-04-26,10617.7998046875,0.0044699661676110836,25010.609375,0.007918802502199007,0.0034488363345879236,-0.0022329097861157445
2018-04-27,10692.2998046875,0.007016519558704637,25394.3046875,0.015341302034948878,0.008324782476244241,-0.0012123947885442465
2018-04-30,10739.349609375,0.004400344691688707,25531.302734375,0.005394833548737932,0.000994488857049225,-0.0011345111819078824
2018-05-02,10718.0498046875,-0.0019833421447520427,25568.00390625,0.0014374970308737023,0.003420839175625745,-0.0006528438055562247
2018-05-03,10679.650390625,-0.003582686660562606,25604.953125,0.0014451350557314058,0.005027821716294012,0.0005529722416297567
2018-05-04,10618.25,-0.0057492884485150775,25645.1015625,0.001567994961912289,0.0073172834104273665,0.0015611479750484935
2018-05-07,10715.5,0.00915875968262192,25851.75,0.008058008153969398,-0.0011007515286525216,0.0021647765804618025
2018-05-08,10717.7998046875,0.00021462411343375898,26090.197265625,0.009223641170327035,0.009009017056893276,0.003193808906631068
2018-05-09,10741.7001953125,0.0022299717349214543,26154.14453125,0.0024510073639516516,0.00022103562903019736,0.0031697139487411375
2018-05-10,10716.5498046875,-0.0023413789407356056,26130.6953125,-0.0008965775470874959,0.0014448013936481097,0.0038108154521147575
2018-05-11,10806.5,0.00839357787271755,26412.84375,0.010797586291744432,0.0024040084190268818,0.0037063326605586535
2018-05-14,10806.599609375,9.217542682682378e-06,26474.841796875,0.002347268906817357,0.0023380513641346745,0.0031076595493476967
2018-05-15,10801.849609375,-0.0004395462191344457,26473.69140625,-4.3452219047335205e-05,0.0003960940000871105,0.0030478200636514853
2018-05-16,10741.099609375,-0.005624036826737067,26181.845703125,-0.011023989765783115,-0.005399952939046049,0.002165740852184306
2018-05-17,10682.7001953125,-0.005437005165795927,26073.498046875,-0.0041382741873338125,0.0012987309784621148,0.001792831778401116
2018-05-18,10596.400390625,-0.008078463600931896,25875.298828125,-0.007601558425098021,0.00047690517583387493,0.001108793954941767
2018-05-21,10516.7001953125,-0.007521440524559053,25750.501953125,-0.004823011932304833,0.0026984285922542206,0.001488711967032441
2018-05-22,10536.7001953125,0.0019017372016476575,25777.400390625,0.0010445791522419867,-0.0008571580494056708,0.0005020944564025464
2018-05-23,10430.349609375,-0.010093348388598211,25684.650390625,-0.0035981130212701107,0.0064952353673281005,0.0011295144302323368
2018-05-24,10513.849609375,0.008005484296034426,26016.498046875,0.01292007682421592,0.004914592528181494,0.0014764935436856752
2018-05-25,10605.150390625,0.00868385840031305,26273.24609375,0.009868662815895046,0.001184804415581997,0.0013545731433411868
2018-05-28,10688.650390625,0.007873532851907061,26613.94140625,0.012967385578634083,0.005093852726727022,0.0016301532796004214
2018-05-29,10633.2998046875,-0.005178444790938985,26254.49609375,-0.013505903053336876,-0.008327458262397891,0.0007577980533519213
2018-05-30,10614.349609375,-0.0017821556488181178,26327.494140625,0.002780401749640893,0.004562557398459011,0.0017540490871024272
2018-05-31,10736.150390625,0.011475105468772284,26955.88671875,0.023868301888836152,0.012393196420063868,0.0028634956312626027
2018-06-01,10696.2001953125,-0.0037210912532843476,26692.490234375,-0.009771390090899335,-0.006050298837614987,0.0022107752299177163
2018-06-04,10628.5,-0.006329368754912523,26257.24609375,-0.01630586493816477,-0.009976496183252248,0.0009432827523670695
2018-06-05,10593.150390625,-0.003325926459519235,26250.6953125,-0.00024948470325525385,0.003076441756263981,0.0013366427329340347
2018-06-06,10684.650390625,0.0086376570355291,26367.29296875,0.004441697824075552,-0.004195959211453548,0.0002675232750558698
2018-06-07,10768.349609375,0.007833594520176401,26517.4921875,0.005696421658757833,-0.002137172861418568,-0.00043765326390413637
2018-06-08,10767.650390625,-6.493276828523076e-05,26451.04296875,-0.002505863611843462,-0.002440930843558231,-0.0008002267898181592
2018-06-11,10786.9501953125,0.0017923877528847054,26453.244140625,8.32168273137146e-05,-0.0017091709255709908,-0.0014805291550479605
2018-06-12,10842.849609375,0.005182133323169635,26606.791015625,0.005804462930283583,0.0006223296071139472,-0.0005855503680967766
2018-06-13,10856.7001953125,0.0012773935299743577,26642.490234375,0.0013417333465368664,6.433981656250864e-05,-0.0010353721262864267
2018-06-14,10808.0498046875,-0.0044811397339686865,26561.94140625,-0.003023322047466581,0.0014578176865021053,-0.002128909999642603
2018-06-15,10817.7001953125,0.000892889170515776,26417.09375,-0.0054532029129436,-0.006346092083459376,-0.002158489324227042
2018-06-18,10799.849609375,-0.00165012762557748,26408.994140625,-0.0003066048616722217,0.0013435227639052583,-0.0010264874295112913
2018-06-19,10710.4501953125,-0.008277838793689818,26265.4453125,-0.005435603770466146,0.0028422350232236715,-0.0010499081028153222
2018-06-20,10772.0498046875,0.005751355755517995,26557.390625,0.011115186094372342,0.005363830338854347,-9.392914778453277e-05
2018-06-21,10741.099609375,-0.0028731945983977436,26496.640625,-0.002287498830657375,0.0005856957677403685,0.0001783577151313609
2018-06-22,10821.849609375,0.007517852262492797,26766.5390625,0.01018613798329393,0.0026682857208011335,0.0006892793715672973
2018-06-25,10762.4501953125,-0.005488841206131911,26609.390625,-0.0058710779579331795,-0.00038223675180126815,0.0008219727889442696
2018-06-26,10769.150390625,0.0006225529680423669,26601.390625,-0.00030064574242760767,-0.0009231987104699746,0.0006674199571858775
2018-06-27,10671.400390625,-0.009076853461448153,26423.09375,-0.0067025396346173105,0.002374313826830843,0.0008984173582127109
2018-06-28,10589.099609375,-0.007712275637441368,26324.29296875,-0.0037391829353820016,0.0039730927020593665,0.001149944859768437
2018-06-29,10714.2998046875,0.011823497741172861,26363.892578125,0.0015042990678613144,-0.010319198673311547,0.0007526342007832199
2018-07-02,10657.2998046875,-0.005319993003655044,26229.99609375,-0.005078782807896087,0.0002412101957589563,0.0006424029439685896
2018-07-03,10699.900390625,0.003997315147197256,26203.794921875,-0.0009989010971008794,-0.004996216244298135,-0.000141442182783591
2018-07-04,10769.900390625,0.006542116977213297,26433.642578125,0.008771540799158206,0.002229423821944909,-0.0004548828344745348
2018-07-05,10749.75,-0.0018709913642785958,26502.9921875,0.002623535866085769,0.004494527230364365,-6.39996882121352e-05
2018-07-06,10772.650390625,0.0021303184376380013,26493.541015625,-0.00035660772972867516,-0.0024869261673666765,-0.0005795208770289162
2018-07-09,10852.900390625,0.007449420253147654,26752.990234375,0.009792923437338397,0.0023435031841907428,-0.0003069468834297151
2018-07-10,10947.25,0.008693492612951825,26894.23828125,0.005279710628141698,-0.003413781984810127,-0.0005560052108637304
2018-07-11,10948.2998046875,9.589665783638068e-05,26815.88671875,-0.002913321495876864,-0.0030092181537132445,-0.001094358408918139
2018-07-12,11023.2001953125,0.006841280560560881,27026.236328125,0.007844216064200493,0.0010029355036396126,-0.0013913741287601145
2018-07-13,11018.900390625,-0.0003900686380828855,26935.63671875,-0.00335228362081319,-0.0029622149827303046,-0.0006556757597019902
2018-07-16,10936.849609375,-0.0074463674542162295,26679.490234375,-0.009509575995903408,-0.002063208541687178,-0.0008861176334466036
2018-07-17,11008.0498046875,0.006510119262449043,27007.78515625,0.012305142226893384,0.005795022964444341,0.00019300628742764393
2018-07-18,10980.4501953125,-0.002507220612614547,26880.587890625,-0.004709651861088071,-0.0022024312484735242,-0.00025017921961419944
2018-07-19,10957.099609375,-0.0021265599790679657,26789.33984375,-0.0033945703585903653,-0.0012680103795223996,-0.0008264329806028758
2018-07-20,11010.2001953125,0.00484622644956767,26872.88671875,0.0031186612095441824,-0.0017275652400234875,-0.0007504968878685569
2018-07-23,11084.75,0.006770976309698584,27007.8359375,0.005021761158835236,-0.001749215150863348,-0.001159768721373966
2018-07-24,11134.2998046875,0.00447008770495505,26974.0859375,-0.0012496373303696462,-0.0057197250353246964,-0.001390363026425423
2018-07-25,11132.0,-0.0002065513528324292,27030.986328125,0.0021094464797375423,0.0023159978325699715,-0.0008578414277971014
2018-07-26,11167.2998046875,0.0031710209025781477,27406.08203125,0.013876508188483072,0.010705487285904924,0.0001124137504294298
2018-07-27,11278.349609375,0.009944194803553685,27634.080078125,0.008319249961195707,-0.0016249448423579782,0.00024614076446666244
2018-07-30,11319.5498046875,0.0036530340643325943,27842.275390625,0.007534005543568201,0.0038809714792356065,0.0008405587665589409
2018-07-31,11356.5,0.0032642813495284972,27763.828125,-0.0028175594316337538,-0.006081840781162251,-0.0003471276080017183
2018-08-01,11346.2001953125,-0.0009069523785937283,27596.279296875,-0.006034788407803582,-0.0051278360292098535,-0.0006396680860753512
2018-08-02,11244.7001953125,-0.008945726168478219,27355.630859375,-0.008720321856115265,0.00022540431236295344,-0.0004903266168868158
2018-08-03,11360.7998046875,0.010324829240302646,27695.177734375,0.012412321132182269,0.0020874918918796226,-0.00010882090369650488
2018-08-06,11387.099609375,0.0023149606664707445,27898.17578125,0.007329725370313955,0.005014764703843211,0.000567577081774151
2018-08-07,11389.4501953125,0.00020642534254866618,27875.576171875,-0.0008100748074786335,-0.0010165001500272997,0.0010378995703038906
2018-08-08,11450.0,0.005316306199962151,28062.123046875,0.006692126248791785,0.0013758200488296346,0.000943881791929857
2018-08-09,11470.7001953125,0.001807877319869089,28319.669921875,0.009177740207674034,0.0073698628878049455,0.0006103193521198591
2018-08-10,11429.5,-0.003591776841080363,28123.923828125,-0.006912018900290917,-0.003320242059210554,0.0004407896304346015
2018-08-13,11355.75,-0.006452600726191027,27794.078125,-0.011728295992436966,-0.005275695266245939,-0.00047487704411355305
2018-08-14,11435.099609375,0.006987615029830696,28021.373046875,0.008177818341474463,0.0011902033116437671,0.0002523273651670488
2018-08-16,11385.0498046875,-0.004376857779749166,27826.2265625,-0.00696420136331477,-0.0025873435835656045,0.0005063766097314736
2018-08-17,11470.75,0.0075274326228431665,28128.224609375,0.010853000359092535,0.0033255677362493685,0.0008163929521201152
2018-08-20,11551.75,0.007061438877143944,28273.921875,0.00517975334911247,-0.0018816855280314737,0.00041947521012900555
2018-08-21,11570.900390625,0.00165779129785526,28257.572265625,-0.0005782575706080317,-0.0022360488684632918,-0.0003056061471016447
2018-08-23,11582.75,0.0010240870610727093,28027.57421875,-0.008139342074860001,-0.00916342913593271,-0.0011202990456921857
2018-08-24,11557.099609375,-0.0022145337355118366,27834.375,-0.006893183735492636,-0.0046786499999807996,-0.0017257460505732292
2018-08-27,11691.9501953125,0.011668203138797129,28263.87109375,0.01543041989446503,0.003762216755667902,-0.0020865106637869336
2018-08-28,11738.5,0.003981355027167455,28269.322265625,0.00019286713617239215,-0.0037884878909950626,-0.0021333352469653844
2018-08-29,11691.900390625,-0.003969809547642367,28223.771484375,-0.0016113149378678138,0.002358494609774553,-0.0013699162593633352
2018-08-30,11676.7998046875,-0.0012915424723947133,28102.923828125,-0.004281768519735274,-0.0029902260473405606,-0.001787959195261768
2018-08-31,11680.5,0.00031688436681198695,28061.423828125,-0.0014767146740249926,-0.0017935990408369795,-0.0017085847409889054
2018-09-03,11582.349609375,-0.00840292715423141,27819.17578125,-0.008632778164028965,-0.0002298510097975548,-0.0020641266155935977
2018-09-04,11520.2998046875,-0.00535727264157837,27430.431640625,-0.013973963272017942,-0.008616690630439572,-0.0027376271258344074
2018-09-05,11476.9501953125,-0.0037628889968090995,27375.732421875,-0.0019941071094553564,0.001768781887353743,-0.002337144050252704
2018-09-06,11536.900390625,0.005223530144531363,27468.380859375,0.003384327260079756,-0.0018392028844516073,-0.0016047214251045938
2018-09-07,11589.099609375,0.0045245444601755835,27481.12890625,0.0004640989558235553,-0.004060445504352028,-0.0015429009755417167
2018-09-10,11438.099609375,-0.013029485041085365,27201.43359375,-0.010177722809501799,0.0028517622315835656,-0.0016339464279501504
2018-09-11,11287.5,-0.013166488710376734,26807.1875,-0.014493577788509793,-0.001327089078133059,-0.00138780654666395
2018-09-12,11369.900390625,0.0073001453488372725,26818.88671875,0.0004364209691896104,-0.006863724379647662,-0.0023100284456061713
2018-09-14,11515.2001953125,0.012779338401883056,27163.533203125,0.012850887062886285,7.154866100322899e-05,-0.0020038509747717925
2018-09-17,11377.75,-0.011936413868727347,26819.98828125,-0.012647284110871015,-0.0007108702421436686,-0.0018955780949024615
2018-09-18,11278.900390625,-0.008687975159851424,26441.142578125,-0.014125498458545271,-0.005437523298693847,-0.0024163453237920907
2018-09-19,11234.349609375,-0.003949922395540484,26277.044921875,-0.006206148458416494,-0.00225622606287601,-0.0017802988670357345
2018-09-21,11143.099609375,-0.00812241056873042,25596.603515625,-0.025894898314214543,-0.017772487745484122,-0.003734425830319521
2018-09-24,10967.400390625,-0.015767535507102526,24970.05859375,-0.02447765858827855,-0.008710123081176024,-0.004421517849991963
2018-09-25,11067.4501953125,0.009122472156029238,25330.0546875,0.014417110492488172,0.0052946383364589344,-0.0034860094659108663
2018-09-26,11053.7998046875,-0.0012333817079910325,25376.005859375,0.0018140968285267345,0.003047478536517767,-0.0034664378354174463
2018-09-27,10977.5498046875,-0.006898080420062014,25041.859375,-0.013167812390441735,-0.006269731970379722,-0.003960702124642113
2018-09-28,10930.4501953125,-0.004290539347394984,25119.55859375,0.003102773543548043,0.007393312890943027,-0.002534998397583044
2018-10-01,11008.2998046875,0.007122269255513958,25366.705078125,0.009838806818703194,0.0027165375631892363,-0.002270499507364443
2018-10-03,10858.25,-0.01363060666494631,25069.609375,-0.01171203363661133,0.00191857302833498,-0.002007555180316578
2018-10-04,10599.25,-0.023852830796859514,24819.01171875,-0.00999607343303488,0.013856757363824634,-7.812711406472994e-05
2018-10-05,10316.4501953125,-0.026681114672028716,24443.166015625,-0.015143459674547,0.011537654997481717,0.0013012609919710427
2018-10-08,10348.0498046875,0.003063031253653259,24618.0625,0.007155230392953182,0.0040921991392999235,0.0034877296804494474
2018-10-09,10301.0498046875,-0.004541918611438267,24527.365234375,-0.0036841756180040486,0.0008577429934342184,0.004444516287910471
2018-10-10,10460.099609375,0.015440154906845027,25321.404296875,0.032373598016437466,0.01693344310959244,0.005608396765223822
2018-10-11,10234.650390625,-0.021553257346415555,24783.662109375,-0.021236665281094358,0.0003165920653211973,0.005335308118104165
2018-10-12,10472.5,0.02323964183406524,25395.5546875,0.024689352825446154,0.0014497109913809147,0.006107252414280229
2018-10-15,10512.5,0.003819527333492445,25387.755859375,-0.00030709422262942265,-0.004126621556121868,0.00495525896957374
2018-10-16,10584.75,0.006872770511296089,25589.353515625,0.007940743457856891,0.0010679729465608023,0.004790402507910896
2018-10-17,10453.0498046875,-0.012442447418455793,25188.306640625,-0.015672411370420858,-0.0032299639519650647,0.004275548809880891
2018-10-19,10303.5498046875,-0.014302046081609565,25085.509765625,-0.004081134808570419,0.010220911273039146,0.003911964200802342
2018-10-22,10245.25,-0.0056582251546914986,25078.30859375,-0.0002870650005633024,0.005371160154128196,0.0032953147164669905
2018-10-23,10146.7998046875,-0.009609350217173795,24972.158203125,-0.004232757174519097,0.005376593042654698,0.003423754106802468
2018-10-24,10224.75,0.007682244334463961,25063.908203125,0.0036740917326287814,-0.00400815260183518,0.002937164547275528
2018-10-25,10124.900390625,-0.009765481735494741,24817.16015625,-0.009844755449760045,-7.927371426530438e-05,0.0012358928648897537
2018-10-26,10030.0,-0.0093729702973544,24420.767578125,-0.01597251964484625,-0.006599549347491851,0.000544278723608449
2018-10-29,10250.849609375,0.022018904224825553,24959.408203125,0.02205666235824988,3.775813342432599e-05,0.0004030834378127901
2018-10-30,10198.400390625,-0.005116572845048073,24807.4609375,-0.0060877751743319,-0.0009712023292838268,0.0007186253604965942
2018-10-31,10386.599609375,0.01845379780568379,25152.95703125,0.013927104213544705,-0.004526693592139086,0.00015915870662660536
2018-11-01,10380.4501953125,-0.0005920526730374132,25323.35546875,0.006774489269325112,0.007366541942362526,0.0012188092960593645
2018-11-02,10553.0,0.01662257430466929,25701.3515625,0.01492677754401317,-0.0016957967606561208,2.7138492689837702e-05
2018-11-05,10524.0,-0.0027480337344830685,25731.900390625,0.0011886078461949001,0.003936641580677969,-0.00011631336465518504
2018-11-06,10530.0,0.0005701254275940482,25597.703125,-0.005215210053972297,-0.005785335481566345,-0.0012325062170772893
2018-11-07,10598.400390625,0.006495763592117676,25769.400390625,0.006707526248998175,0.00021176265688049867,-0.0008105146912057215
2018-11-09,10585.2001953125,-0.0012454893970770264,25770.701171875,5.047774609745481e-05,0.0012959671431744813,-0.000672990605461743
2018-11-12,10482.2001953125,-0.009730567027500525,25539.453125,-0.00897329278441883,0.0007572742430816959,6.269175359561175e-05
2018-11-13,10582.5,0.009568583199961456,25768.30078125,0.0089605542894724,-0.0006080289104890557,-1.8869507957264275e-06
2018-11-14,10576.2998046875,-0.0005858913595558901,25929.849609375,0.006269285254639323,0.006855176614195213,0.0007807509435521776
2018-11-15,10616.7001953125,0.0038198983927342223,26154.4453125,0.0086616662459853,0.004841767853251078,0.001717597088091194
2018-11-16,10682.2001953125,0.006169525256907837,26245.24609375,0.003471715043660506,-0.0026978102132473314,0.0007111618725302082
2018-11-19,10763.400390625,0.0076014485618920435,26300.392578125,0.0021011989820181043,-0.005500249579873939,0.0003307165906084264
2018-11-20,10656.2001953125,-0.009959695953136949,26113.046875,-0.007123304436178701,0.0028363915169582476,0.0002206915842364543
2018-11-21,10600.0498046875,-0.00526926949530282,26261.74609375,0.005694441535750494,0.010963711031053314,0.00189559623549842
2018-11-22,10526.75,-0.006915043423200262,25999.146484375,-0.009999320244646448,-0.0030842768214461858,0.0015659922876657517
2018-11-26,10628.599609375,0.009675313783931383,26365.29296875,0.014083019402004071,0.004407705618072688,0.0018771661351555725
2018-11-27,10685.599609375,0.0053628890065369195,26442.79296875,0.0029394704656557913,-0.002423418540881128,0.00155909685675929
2018-11-28,10728.849609375,0.004047503329813518,26457.642578125,0.0005615749210965415,-0.003485928408716976,0.001271306906936498
2018-11-29,10858.7001953125,0.012102936537020215,26939.287109375,0.018204363061742335,0.00610142652472212,0.0011959318979891886
2018-11-30,10876.75,0.001662243580064171,26862.63671875,-0.0028453013739300204,-0.004507544953994191,0.00026100061726466175
2018-12-03,10883.75,0.000643574597191332,26857.23828125,-0.00020096454255480456,-0.0008445391397461366,0.0004463277246147812
2018-12-04,10869.5,-0.0013092913747559942,26693.490234375,-0.006096980082621495,-0.004787688707865501,0.0005175838118156251
2018-12-05,10782.900390625,-0.007967211865771207,26519.291015625,-0.006525906399668657,0.0014413054661025493,0.00037807520673005524
2018-12-06,10601.150390625,-0.01685539079615528,26197.99609375,-0.01211551702817748,0.004739873767977798,-0.0002443085195774963
2018-12-07,10693.7001953125,0.008730166187373989,26593.9921875,0.015115510832695689,0.0063853446453217,0.0007026536270992922
2018-12-10,10488.4501953125,-0.019193543511718203,26102.34765625,-0.018487052556219408,0.0007064909554987953,0.00033253216084190297
