Date,nifty_close,nifty_ret,bank_close,bank_ret,relative_strength,breadth_signal,vix,usd_inr,crude,vix_ret,vix_signal,usd_mom,crude_mom,vol_20,vol_signal,position,position_change,cost,strategy_ret,equity_curve,mom_5,mom_20,ma_20,ma_50,trend_signal,mom_diff,trend_slope,trend_direction,rolling_max,drawdown,dd_signal,dd_regime,mom_5_norm,mom_20_norm,mom_diff_norm,vol_signal_norm,trend_signal_norm,trend_slope_norm,drawdown_norm,dd_signal_norm,vix_signal_norm,usd_mom_norm,crude_mom_norm,breadth_signal_norm
2020-01-29,12129.5,0.0061132563999481,30876.640625,0.0037579238248661,-0.002355332575082,-0.0012585075095488,16.5,71.23040008544922,53.33000183105469,-0.0462427325052573,0.0030754608669334,0.0054386214491382,-0.0774952332782014,0.007905892413645,0.007745277136244,-1,0.0,0.0,-0.0061132563999481,1.1647706855223696,0.0018666717859923,-0.0043505027703673,12201.504931640626,12130.96701171875,0.0058154021123603,0.0062171745563596,-0.0010150871841378,1,12362.2998046875,-0.0188314317210805,-0.0174498212535829,1,-0.0240893813638135,-0.2899709815624234,0.3222128141770964,-0.2655945894426261,-0.0065601557830077,-0.2079946018148129,0.5845446343922607,0.6117852054400212,0.0528969589277099,0.4171609203369982,-0.5994331316871256,-0.5108977394922369
2020-01-30,12035.7998046875,-0.007724984155365,30647.044921875,-0.0074359029505011,0.0002890812048639,-0.0012218772945988,16.799999237060547,71.30000305175781,52.13999938964844,0.0181817719430634,0.0128242961237674,0.0082298808412852,-0.1090225737903052,0.0078190576818807,0.0077669871278152,-1,0.0,0.0,0.007724984155365,1.1647706855223696,-0.0118674594180977,-0.0200615839757308,12189.184912109376,12131.701015625,0.0047760761575634,0.0081941245576331,-0.0022701033756796,1,12362.2998046875,-0.0264109433647773,-0.0197883797252467,1,-0.5796473623225386,-0.5969018843261719,0.366922564701333,-0.2620985388602979,-0.0395558189034139,-0.2974876737497398,0.455922293564341,0.5716830306863024,0.448680111587853,0.7299389737285809,-0.8277256784904393,-0.4956702078638489
2020-01-31,11962.099609375,-0.0061234148547233,30833.2421875,0.006075537334828,0.0121989521895513,0.000798946815273,17.3700008392334,71.63999938964844,51.560001373291016,0.0339286683368078,0.0233931223958536,0.0097877380556279,-0.1192347016240809,0.0078652437603548,0.0078425441147987,-1,0.0,0.0,0.0061234148547233,1.1641883001796085,-0.0233625530688057,-0.0216372246525384,12175.957373046876,12131.575,0.00371024941241,-0.0017253284162672,-0.0034001187017264,1,12362.2998046875,-0.0323726330565736,-0.0244177835602273,1,-1.0446342569880709,-0.6276835223969333,0.1425889864548978,-0.2499312817945217,-0.0733928072567672,-0.3780671463836654,0.3547539703932562,0.4922968772736636,0.8777532543462495,0.90450660736916,-0.9016726918948406,0.3444057537565153
2020-02-03,11707.900390625,-0.0212503847193161,30022.900390625,-0.0262814332643719,-0.0050310485450557,0.0008756244931743,15.779999732971191,71.49649810791016,50.11000061035156,-0.0915371922533758,-0.0157369361302905,0.0065010428906222,-0.1440041027218327,0.0081341778995711,0.0078997815148538,-1,0.0,0.0,0.0212503847193161,1.139448850915065,-0.0339219085217427,-0.0237762219540728,12161.69990234375,12127.445,0.002925793797424,-0.0101456865676698,-0.0041072734840339,1,12362.2998046875,-0.0529350868690603,-0.0310686432848737,1,-1.4717696985012698,-0.6694708675317192,-0.0478417841925229,-0.2407141042964413,-0.0982970570597533,-0.4284931522222242,0.0058144783974286,0.3782463020274165,-0.7108486164666479,0.5362118803745182,-1.0810303404484078,0.3762813997778989
2020-02-04,11979.650390625,0.0232108226866707,30686.341796875,0.0220978452320739,-0.0011129774545968,0.0007451030635052,14.380000114440918,71.31410217285156,49.61000061035156,-0.0887198759328919,-0.0348778720823307,0.0039856393676811,-0.1496400329002926,0.0097251613281466,0.0082899066167196,-1,0.0,0.0,-0.0232108226866707,1.1658963961541855,-0.0063164132862335,-0.0060814824171435,12158.034912109377,12125.5630078125,0.0027105886430781,-0.0002349308690899,-0.0038498635625746,1,12362.2998046875,-0.0309529310976108,-0.0323006052218205,1,-0.3551025450785598,-0.3237873140417769,0.1762951006577387,-0.1778906303634497,-0.1051292127870294,-0.4101376881468002,0.3788459433096952,0.3571203163041598,-1.4879322142896554,0.2543452005477182,-1.1218406604166369,0.3220223897998905
2020-02-05,12089.150390625,0.0091405004678344,31001.58984375,0.0102732365089899,0.0011327360411554,0.0011363455234791,14.170000076293944,71.0999984741211,50.75,-0.0146036186700779,-0.0285500493152949,-0.0009835562262914,-0.1055692897651083,0.0099332376421392,0.0086953756624185,-1,0.0,0.0,-0.0091405004678344,1.1765532727086796,-0.0033265682324086,0.0053055240240384,12161.224951171876,12126.59201171875,0.0028647951538415,-0.0086320922564471,-0.0033319116039773,1,12362.2998046875,-0.022095355910955,-0.0329533900597954,1,-0.2341606189531024,-0.1013313212883669,-0.0136110631292296,-0.1125962570937637,-0.1002335916812169,-0.3732034141493953,0.529156689980875,0.3459262016535124,-1.231035305250555,-0.3024842109994598,-0.8027201121425663,0.4846656323184795
2020-02-06,12137.9501953125,0.0040366612301674,31303.6875,0.0097445859316438,0.0057079247014764,0.0013281852912727,13.779999732971191,71.18000030517578,50.95000076293945,-0.0275229598604741,-0.0376909956760024,0.0014336088096313,-0.083468238476564,0.0092914896824701,0.0089898620625364,-1,0.0,0.0,-0.0040366612301674,1.1813026196898493,0.0084872125062445,-0.0063810437888247,12157.32744140625,12127.33701171875,0.0024707985454646,0.0148682562950692,-0.0026246170226853,1,12362.2998046875,-0.01814788614736,-0.0313007786163119,1,0.2437174555406574,-0.3296395301331729,0.5178615185213269,-0.0651738825965917,-0.112741871014169,-0.3227674394828161,0.5961442249579152,0.3742655883781128,-1.602139388315447,-0.0316257673918364,-0.6426842447418448,0.5644152634808174
2020-02-07,12098.349609375,-0.0032625431230384,31201.5859375,-0.0032616464913278,8.966317105452148e-07,0.0011190592973139,13.75,71.47000122070312,50.31999969482422,-0.0021770488789931,-0.0449121391191626,0.0020891753758429,-0.0714153723926712,0.0092732334881877,0.0092714600081029,-1,0.0,0.0,0.0032625431230384,1.1774485689517529,0.0113901408991126,-0.0129275339270779,12149.404931640624,12126.28099609375,0.0019113297510394,0.0243176748261905,-0.0021947159954506,1,12362.2998046875,-0.0213512210092507,-0.0290964962068473,1,0.3611435244229239,-0.4575314366037525,0.7315650238468938,-0.0198269897453682,-0.1305034248193379,-0.2921119277734816,0.5417844656804552,0.4120651642544461,-1.8953033245653272,0.0418345620297688,-0.5554082661823847,0.4774795823314577
2020-02-10,12031.5,-0.0055255147630383,31057.7890625,-0.0046086399354199,0.0009168748276183,0.0014497569700948,14.210000038146973,71.5155029296875,49.56999969482422,0.0334545482288708,-0.0199137910227132,0.0026709567416252,-0.0671810262669978,0.0092013310806434,0.0094848906443174,-1,0.0,0.0,0.0055255147630383,1.1709425595012917,0.0276394228323055,-0.0241736161829839,12134.50244140625,12125.79,0.0007241359270455,0.0518130390152895,-0.0022605212099488,1,12362.2998046875,-0.0267587592853935,-0.023861230690114,1,1.018441618396672,-0.6772343414669917,1.3533869579756044,0.0145426366811205,-0.1681934750815622,-0.2968043857947172,0.4500199478737612,0.5018407825158909,-0.8804205452125095,0.1070267987673642,-0.5247469530054738,0.6149537762060822
2020-02-11,12107.900390625,0.0063500303889789,31300.236328125,0.0078063272674402,0.0014562968784612,0.0013203403900102,13.880000114440918,71.27999877929688,49.93999862670898,-0.023223076905008,-0.0068144312171364,-0.0022396928421245,-0.0661929870199717,0.0093187623683601,0.0094036108523601,-1,0.0,0.0,-0.0063500303889789,1.1783780803378736,0.0107056546575319,-0.0205786478310482,12121.782470703123,12126.98400390625,-0.0004295982817261,0.0312843024885801,-0.0029941146058915,-1,12362.2998046875,-0.0205786478310482,-0.0217863740368014,1,0.3334554392637144,-0.6070032181442986,0.8891189248459275,0.0014538124375963,-0.2048212770790166,-0.3491156842437306,0.5548948315341589,0.5374209337536148,-0.3486128179205367,-0.4432421665658752,-0.5175924644764265,0.5611540627955537
2020-02-12,12201.2001953125,0.0077056964194832,31492.53515625,0.0061436861405486,-0.0015620102789346,0.001399672619625,13.619999885559082,71.27529907226562,51.16999816894531,-0.0187320048082224,-0.0076401084447653,0.0006303346150315,-0.0405025986864223,0.0095176805528641,0.0093204994345051,-1,0.0,0.0,-0.0077056964194832,1.1874583040923308,0.0092686252604148,-0.0115122869592,12114.677490234377,12131.12400390625,-0.0013479422850707,0.0207809122196148,-0.0038149903445877,-1,12362.2998046875,-0.0130315242244743,-0.0199736076995053,1,0.2753263054599714,-0.4298832420710853,0.6515793015465897,-0.0119299661713066,-0.2339761049971983,-0.4076509382331836,0.6829675557976613,0.568506695912979,-0.3821336568332233,-0.1216376593834873,-0.3315658575451978,0.594133231420659
2020-02-13,12174.650390625,-0.0021759994314084,31229.88671875,-0.0083400220463951,-0.0061640226149867,0.0007543622376399,13.369999885559082,71.29620361328125,51.41999816894531,-0.0183553599192808,-0.0058065884565267,-5.328805489401845e-05,-0.0138089994079683,0.0095173110828339,0.0093656637145778,-1,0.0,0.0,0.0021759994314084,1.1848743954978047,0.0030235908635276,-0.0146371744870705,12105.635009765623,12133.7530078125,-0.0023095528121716,0.0176607653505982,-0.0042459068623794,-1,12362.2998046875,-0.0151791670665799,-0.0193798638833493,1,0.0227090376477025,-0.4909308897426562,0.5810155604186669,-0.0046569735894921,-0.2645045228230168,-0.4383788628484864,0.6465226154638511,0.5786883606277755,-0.3076964238415428,-0.1982418505078353,-0.1382749023412279,0.3258715172806152
2020-02-14,12113.4501953125,-0.0050268544351488,30834.443359375,-0.0126623372968426,-0.0076354828616937,-0.0012290812674845,13.619999885559082,71.26850128173828,52.04999923706055,0.018698579068054,-0.0016314628671172,-0.0051856241076941,0.0095034493932997,0.0095654178341321,0.0094241005837667,-1,0.0,0.0,0.0050268544351488,1.1783257671899534,0.0012481525517991,-0.0193404025644792,12093.6900390625,12135.65400390625,-0.0034642454599754,0.0205885551162783,-0.0045994239196761,-1,12362.2998046875,-0.0201297180384382,-0.0191355632891868,1,-0.049109041641282,-0.582812920064672,0.6472290458010223,0.0047533594310099,-0.3011627525522929,-0.4635875634629465,0.5625130533282913,0.5828776871886683,-0.1381947013285734,-0.7733521696929995,0.0305328125695847,-0.4986649684765504
2020-02-17,12045.7998046875,-0.0055847334602637,30680.341796875,-0.0049977085917831,0.0005870248684806,-0.0006672739261309,14.420000076293944,71.51480102539062,52.04999923706055,0.0587371657457267,0.0034250606362538,0.0002559973979823,0.038714799502681,0.0093761744603336,0.0094590692597048,-1,0.0,0.0,0.0055847334602637,1.1783257671899534,0.0011885304980676,-0.0146222153662834,12084.7525390625,12138.14,-0.0044320395327111,0.0158107458643511,-0.0041300621918347,-1,12362.2998046875,-0.025602032388827,-0.0189042179098735,1,-0.0515208074311574,-0.4906386491013076,0.539176409382069,0.0103845113121933,-0.3318874804844007,-0.4301181762500143,0.4696493023927592,0.5868448545450127,0.0670900081716071,-0.1635844832401592,0.2420550470401291,-0.265116269098183
2020-02-18,11992.5,-0.0044247626186481,30562.14453125,-0.0038525407053007,0.0005722219133473,-0.0004987539893365,14.510000228881836,71.34919738769531,52.04999923706055,0.0062413420327125,0.009317944423798,0.0004921216670257,0.0491836040453477,0.0093751231478678,0.0094703414156063,-1,0.0,0.0,0.0044247626186481,1.1783257671899534,-0.0095309993394356,-0.0145728677894572,12075.88505859375,12139.24,-0.0052828802506774,0.0050418684500215,-0.0038271763276526,-1,12362.2998046875,-0.0299135120915996,-0.0207711907619838,1,-0.4851354471090283,-0.4896745972893102,0.2956326564745048,0.0121997136384719,-0.3588992697787676,-0.4085198999775617,0.3964846134429314,0.5548295457627145,0.3063292672471083,-0.1371252836983004,0.3178606815215388,-0.1950609153129693
2020-02-19,12125.900390625,0.011123651500938,30837.83984375,0.0090208104414302,-0.0021028410595078,-0.0008223116994028,14.020000457763672,71.57499694824219,53.290000915527344,-0.0337697976146705,0.0063103858625083,0.006680710046625,0.0500492791236915,0.0096687865940622,0.0095005626238459,-1,0.0,0.0,-0.011123651500938,1.1783257671899534,-0.0061715080059442,0.0015693529629361,12076.83505859375,12144.62201171875,-0.0055902614190537,-0.0077408609688803,-0.0031207935428764,-1,12362.2998046875,-0.0191226080743376,-0.0219894075319565,1,-0.3492409959385744,-0.1743209737301378,0.0065445950820744,0.0170663609754,-0.3686577535676991,-0.358148943971083,0.5796034474253127,0.5339392655369654,0.1842284236245016,0.5563447076821704,0.3241291191737218,-0.3295669582168585
2020-02-20,12080.849609375,-0.0037152524595064,30942.490234375,0.003393570728535,0.0071088231880415,-0.0006822218507463,13.699999809265137,71.82749938964844,53.77999877929688,-0.0228245818866098,0.0054165414690425,0.0090966434630033,0.0555446118543718,0.0095994478245678,0.0095169899721927,-1,0.0,0.0,0.0037152524595064,1.1783257671899534,-0.0077045975235748,-0.0081688952444695,12071.86005859375,12148.03599609375,-0.0063055116124354,0.0004642977208946,-0.002795743036621,-1,12362.2998046875,-0.0227668152171637,-0.0235069371620732,1,-0.4112558481623685,-0.3645669074483131,0.1921085181935805,0.0197117254641696,-0.3913649267299817,-0.3349701447373761,0.5177622002307238,0.5079162949085725,0.1479401345403781,0.8270651406252527,0.3639213593132596,-0.271330264707285
2020-02-24,11829.400390625,-0.0208138687990014,30454.74609375,-0.0157629246040175,0.0050509441949839,-0.0001772170944189,17.0,71.88680267333984,51.43000030517578,0.2408759296845475,0.0498520115923412,0.0058318377713415,0.022058835792595,0.0105102157443575,0.0097059495542378,-1,0.0,0.0,0.0208138687990014,1.1783257671899534,-0.0234491247421331,-0.03419669008838,12050.917578125,12145.1880078125,-0.0079691638269519,0.0107475653462468,-0.0036157759079148,-1,12362.2998046875,-0.0431068185112641,-0.0281023572566384,1,-1.0481361591708362,-0.8730446158866011,0.4246699536407533,0.0501406758706546,-0.444181184965764,-0.3934452952846718,0.1725976356627109,0.4291129030190843,1.951931072125079,0.4612232658741299,0.121447589732422,-0.0613949446454554
2020-02-25,11797.900390625,-0.0026628568617023,30432.345703125,-0.0007355303687656,0.0019273264929366,-7.617192788715866e-05,16.899999618530273,72.04669952392578,49.900001525878906,-0.0058823753805721,0.0369281033670815,0.007427712488585,0.0066572893501377,0.0103059789906863,0.0098919104603083,-1,0.0,0.0,0.0026628568617023,1.1783257671899534,-0.0205797388369374,-0.0264955532118986,12034.86259765625,12139.41201171875,-0.0088616966240516,0.0059158143749612,-0.0042287135638043,-1,12362.2998046875,-0.0456548880855075,-0.0321129283959745,1,-0.9320669141349928,-0.722595588037474,0.3153973972370718,0.0800867369654219,-0.4725165799985671,-0.4371528379441465,0.1293575578531943,0.3603386445856609,1.4272463269912496,0.6400509982305704,0.009923490174826,-0.0193894999228924
2020-02-26,11678.5,-0.0101204779385897,30306.498046875,-0.0041353255341429,0.0059851524044467,0.0003767136247113,18.26000022888184,71.87000274658203,48.72999954223633,0.0804734107130018,0.0517745171031393,0.0082772724100623,-0.0242290572235923,0.0104614759566925,0.0101091810220732,-1,0.0,0.0,0.0101204779385897,1.1777366043063584,-0.0261830310610798,-0.0312961239237565,12015.997607421876,12131.9030078125,-0.0099246821415955,0.0051130928626766,-0.005128008834343,-1,12362.2998046875,-0.0553133167364391,-0.0371928893249424,1,-1.158725132882695,-0.8163792992354497,0.2972434335396777,0.1150747226350519,-0.5062633674013729,-0.5012800554887966,-0.0345434637694017,0.2732262275202038,2.0299809388039503,0.7352494950907225,-0.2137275570189452,0.1688793673400066
2020-02-27,11633.2998046875,-0.0038703767874727,30186.6484375,-0.0039545845643277,-8.420777685502756e-05,0.0005244938749193,17.770000457763672,71.66339874267578,47.09000015258789,-0.0268345983009973,0.053161556965874,0.0054450795080729,-0.079734183356558,0.0103144013758837,0.0102383039784375,-1,0.0,0.0,0.0038703767874727,1.1731783198912942,-0.0406238357621961,-0.0409085448957088,11991.18759765625,12121.26900390625,-0.0111818149995228,0.0002847091335126,-0.0073622671447863,-1,12362.2998046875,-0.058969610146777,-0.0451622897394303,1,-1.7428686934729922,-1.0041670783260006,0.1880470290645296,0.1358679313891349,-0.5461737844234017,-0.660601218869222,-0.096589811779494,0.1365649928422542,2.086291974458553,0.4178845861876054,-0.6156455875191447,0.2303130345233715
2020-02-28,11201.75,-0.0370960786649383,29146.8125,-0.0344468826889785,0.0026491959759598,0.001405815734014,23.239999771118164,71.93000030517578,44.7599983215332,0.3078221256299778,0.1192908984691915,0.008889627494506,-0.1295215885759086,0.0129270785438199,0.010903830122288,-1,0.0,0.0,0.0370960786649383,1.1296580046486064,-0.0727680285575941,-0.0692974142327182,11949.485107421877,12100.87099609375,-0.0135144855644765,-0.0034706143248758,-0.0109246279529425,-1,12362.2998046875,-0.0938781475148698,-0.0593845561989715,1,-3.0,-1.5587706208928722,0.1031184396443612,0.243040384917385,-0.6202294854061993,-0.9146271144800427,-0.6889786096642424,-0.1073219237626989,3.0,0.803867708014823,-0.9761610433626382,0.5966869829829414
2020-03-02,11132.75,-0.0061597518244916,28868.064453125,-0.0095635859624444,-0.0034038341379527,0.0018289806063881,25.200000762939453,72.1500015258789,46.75,0.0843373929055328,0.0879831911133886,0.0123687215009038,-0.101825154942305,0.012927468573221,0.0113872806880607,-1,0.0,0.0,0.0061597518244916,1.1226995916934206,-0.0588914372343932,-0.0693314415075608,11908.017626953126,12078.3319921875,-0.0152984990442051,0.0104400042731676,-0.0128359975003367,-1,12362.2998046875,-0.0994596332489269,-0.0706551191465041,1,-2.4818096312026525,-1.55943537604559,0.417714300316451,0.3208924479388487,-0.6768668738094279,-1.0509236288612922,-0.7836949705803287,-0.3005923039440328,3.0,1.1937219272066872,-0.7756084668090633,0.7726006784634367
2020-03-03,11303.2998046875,0.0153196474085468,29176.7109375,0.010691623779494,-0.0046280236290527,0.0013074757566347,24.540000915527344,72.82499694824219,47.18000030517578,-0.0261904693424749,0.083921572321008,0.0183206259972168,-0.0935638617342617,0.0128717367538024,0.0119004322406839,-1,0.0,0.0,-0.0153196474085468,1.1398989535838833,-0.0419227633359683,-0.0345579115330944,11887.78759765625,12058.9619921875,-0.0151437542566343,-0.0073648518028739,-0.0130116870773443,-1,12362.2998046875,-0.085663672353137,-0.07865687600003,1,-1.795411484099719,-0.8801014201048853,0.0150482375597005,0.40352738487502,-0.6719541639355339,-1.0634517540435198,-0.5495811031172968,-0.4378083947816347,3.0,1.8606700107731704,-0.7157876371507842,0.5558061113330672
2020-03-04,11251.0,-0.0046269501465237,28653.365234375,-0.017937104159755,-0.0133101540132313,-8.076183602310217e-05,24.229999542236328,73.34200286865234,46.77999877929688,-0.0126324923278575,0.0653003917128361,0.0279303139197009,-0.1012488095102859,0.0114672723475734,0.0121015915188601,-1,0.0,0.0,0.0046269501465237,1.1340547484767842,-0.0366057284754035,-0.0608240112912832,11851.355078125,12038.7269921875,-0.0166538009121411,0.0242182828158796,-0.0146335907294352,-1,12362.2998046875,-0.0898942609583146,-0.0855730648444051,1,-1.5803326336120478,-1.393234641522605,0.7293172219387829,0.4359209032834538,-0.7198938795860825,-1.1791069473281373,-0.6213730911842833,-0.5564088989073768,2.5791043114405805,2.9374955793862094,-0.7714350933377557,-0.021297568750959
