Date,nifty_close,nifty_ret,bank_close,bank_ret,relative_strength,breadth_signal,vix,usd_inr,crude,vix_ret,vix_signal,usd_mom,crude_mom,vol_20,vol_signal,position,position_change,cost,strategy_ret,equity_curve,mom_5,mom_20,ma_20,ma_50,trend_signal,mom_diff
2019-01-23,10831.5,-0.0083541232748163,27250.43359375,-0.0084235749229536,-6.945164813731974e-05,-0.0014956964535398,18.09000015258789,71.2302017211914,52.619998931884766,0.0055586649662036,0.0244300500040255,0.0127996568562469,0.0049655904985188,0.0060315879807624,0.0067919677615102,0,0.0,0.0,-0.0,1.058598101280783,-0.005399282457053234,0.015754677169784737,10825.63994140625,10762.2869921875,0.005848954366315831,-0.02115395962683797
2019-01-24,10849.7998046875,0.0016894986555417,27266.083984375,0.0005743171231076,-0.0011151815324341,-0.0012242025197368,17.43000030517578,71.15730285644531,53.130001068115234,-0.0364842366967969,0.0151431548018396,0.0086009865694407,0.0102681291873083,0.0059008386838081,0.006504095445382,0,0.0,0.0,0.0,1.058598101280783,-0.005080180980887805,0.011179112446058515,10831.637451171875,10769.638984375,0.005714249839899273,-0.01625929342694632
2019-01-25,10780.5498046875,-0.0063826062458849,27114.986328125,-0.0055415972582123,0.0008410089876725,-0.0011151924509682,17.690000534057617,70.98999786376953,53.68999862670898,0.0149168229678475,0.0134467032196596,0.0038178257693153,0.0407055333961992,0.0060139827588727,0.0062605871497569,0,0.0,0.0,-0.0,1.058598101280783,-0.01158897660313174,6.957457592804417e-05,10831.674951171875,10773.59998046875,0.0053870138124006385,-0.011658551179059784
2019-01-28,10661.5498046875,-0.0110383980553809,26652.740234375,-0.0170476240760828,-0.0060092260207018,-0.0014983105198586,18.89999961853028,70.9749984741211,51.9900016784668,0.068400172297514,0.008715200951858,0.0085973526208005,0.02930119592387,0.0062303640460986,0.0060426550343346,0,0.0,0.0,-0.0,1.058598101280783,-0.027394994037381437,-0.01826449403796826,10821.757421875,10775.30498046875,0.0043570064631528,-0.009130499999413177
2019-01-29,10652.2001953125,-0.0008769465552643,26573.091796875,-0.0029883770599045,-0.0021114305046401,-0.0008796102412542,18.43000030517578,71.09010314941406,53.310001373291016,-0.0248676890391937,0.0055047468991149,7.180227906222747e-05,0.0230282239279244,0.0062245441838616,0.0060802635306807,0,0.0,0.0,-0.0,1.058598101280783,-0.024769385428349056,-0.01936466236354817,10811.23994140625,10776.01498046875,0.003306824908623118,-0.005404723064800887
2019-01-30,10651.7998046875,-3.758759858607519e-05,26825.1875,0.0094868788717557,0.0095244664703417,-0.0001977370470628,17.850000381469727,71.62000274658203,54.22999954223633,-0.0314704239881737,-0.0019010708917605,0.0074199666117062,0.0367042270797117,0.0060905824956616,0.0060920624336605,0,0.0,0.0,-0.0,1.058598101280783,-0.016590517962655205,-0.013036849229789205,10804.204931640625,10775.40697265625,0.002703576814474245,-0.003553668732866
2019-01-31,10830.9501953125,0.0168187906184795,27295.1328125,0.017518808116439,0.0007000174979594,-0.00015483280043,17.1200008392334,71.12000274658203,53.790000915527344,-0.0408963320244042,-0.002783489957282,-0.0034329871018167,0.0330324799459158,0.0067283391538022,0.0062575625276594,0,0.0,0.0,0.0,1.058598101280783,-0.0017373232423013585,0.014870359606690142,10812.13994140625,10776.75796875,0.0032667468706082184,-0.0166076828489915
2019-02-01,10893.650390625,0.0057889838086075,27085.634765625,-0.0076752895219127,-0.0134642733305203,-0.0012234875781577,15.720000267028809,71.19999694824219,55.2599983215332,-0.0817757303490459,-0.0221220006206607,0.0023905298241582,0.0271375298360028,0.0067513211144837,0.0064050301987816,0,0.0,0.0,0.0,1.058598101280783,0.010491170486344181,0.015502504095202152,10820.45498046875,10781.50697265625,0.0035752944528142897,-0.005011333608857971
2019-02-04,10912.25,0.0017073807867935,27186.283203125,0.0037159342349153,0.0020085534481217,-0.0007993637551246,15.720000267028809,71.45169830322266,54.560001373291016,0.0,-0.0358020350801635,0.0031123815224063,0.0141264339592579,0.0067094963757765,0.0065008566647171,0,0.0,0.0,0.0,1.058598101280783,0.023514423316043143,0.013038693427200654,10827.477490234374,10787.7509765625,0.0036405428460559715,0.010475729888842489
2019-02-05,10934.349609375,0.0020252110586724,27271.3828125,0.0031302406709725,0.0011050296123,-0.0008590487020038,15.779999732971191,71.68499755859375,53.65999984741211,0.0038167598551652,-0.0300651453012917,0.0025873784418706,0.0207342621060582,0.0066984731817665,0.0065956424642981,0,0.0,0.0,0.0,1.058598101280783,0.02648743066119419,0.012238231645500308,10834.087451171876,10795.90296875,0.0034921585449523363,0.01424919901569388
2019-02-06,11062.4501953125,0.0117154280331102,27402.03125,0.004790678873831,-0.0069247491592792,-0.001544578453118,15.630000114440918,71.7699966430664,54.0099983215332,-0.0095056794086542,-0.0256721963853878,0.0075781748307812,0.026415800415499,0.0070889359136652,0.0067953131478988,0,0.0,0.0,0.0,1.058598101280783,0.0385522069654638,0.01909690766389871,10844.45244140625,10804.57998046875,0.0036043064812527293,0.019455299301565088
2019-02-07,11069.400390625,0.0006282690714798,27386.83203125,-0.0005546748929424,-0.0011829439644223,-0.0015513546963168,15.4399995803833,71.54049682617188,52.63999938964844,-0.0121561441245333,-0.0199241588054136,0.0053851671486147,-0.009222692802859,0.0070253004392923,0.0068547054049968,0,0.0,0.0,0.0,1.058598101280783,0.02201563030136522,0.022898720170290154,10856.84248046875,10812.25599609375,0.004027904204527671,-0.0008830898689249356
2019-02-08,10943.599609375,-0.0113647331210952,27294.083984375,-0.0033865927526472,0.0079781403684479,-0.0008376415582392,15.56999969482422,71.58000183105469,52.720001220703125,0.0084196967599716,-0.0018850733836101,0.0083110858577202,-0.0180666312314509,0.0075304800477524,0.0070105371916506,0,0.0,0.0,-0.0,1.058598101280783,0.004585168144645602,0.01377027326416469,10864.274951171876,10816.55099609375,0.004360901054643997,-0.009185105119519088
2019-02-11,10888.7998046875,-0.0050074752954736,27227.484375,-0.0024400749046249,0.0025674003908486,2.002108291576654e-05,15.84000015258789,71.1500015258789,52.40999984741211,0.0173410702026812,0.0015831406569261,0.0024656999721053,0.0080784411499503,0.0075179279505131,0.0071722235065979,1,1.0,0.0005,-0.0005,1.0580688022301428,-0.0021489789284977467,0.014081377664751704,10871.8349609375,10817.15298828125,0.005021854900180083,-0.01623035659324945
2019-02-12,10831.400390625,-0.0052714178873772,27010.435546875,-0.0079716813031868,-0.0027002634158095,-3.886220820117359e-05,15.75,71.2300033569336,53.09999847412109,-0.0056818277601585,-0.0003165768661386,0.0019679280423252,-0.0039392776919929,0.006951137641076,0.0072227563984598,0,1.0,0.0005,-0.0057714178873772,1.051962245018876,-0.009415211917289779,-0.0050886775780194515,10869.064990234376,10816.24599609375,0.004876469545557771,-0.004326534339270327
2019-02-14,10746.0498046875,-0.0078799216038005,26970.28515625,-0.0014864769786966,0.0063934446251039,-0.0003519643927249,15.770000457763672,70.86509704589844,54.40999984741211,0.0012698703342013,0.0018385330824324,-0.0105404310490566,0.0033192016724172,0.0071556629214113,0.007236101800009,0,0.0,0.0,-0.0,1.051962245018876,-0.028601294020656365,-0.013245732678352051,10861.852490234374,10813.4919921875,0.004500304663186874,-0.015355561342304314
2019-02-15,10724.400390625,-0.0020146392819672,26793.939453125,-0.0065385183027675,-0.0045238790208003,-0.0008743540446009,16.459999084472656,71.01000213623047,55.59000015258789,0.0437538748687413,0.0130205368810874,-0.0015466901870564,0.0334634542930627,0.0071456139654327,0.0072601645052371,0,0.0,0.0,-0.0,1.051962245018876,-0.031166999821615526,-0.016579228390985024,10852.8125,10810.59,0.003937049947977483,-0.014587771430630503
2019-02-18,10640.9501953125,-0.0077813390280961,26653.939453125,-0.0052250621915796,0.0025562768365164,0.0007277009721027,18.0,71.31999969482422,55.59000015258789,0.0935602066333092,0.0300486388557549,0.0016854319062578,0.0059718031320694,0.0073075975584491,0.0072155880073764,1,1.0,0.0005,-0.0005,1.0514362638963666,-0.02765538075819507,-0.02438811906506355,10839.5125,10807.75099609375,0.00298483719247578,-0.003267261693131518
2019-02-19,10604.349609375,-0.0034395975233135,26684.5390625,0.0011480332739861,0.0045876307972997,0.0009856087070205,18.46999931335449,71.69999694824219,56.09000015258789,0.0261110729641385,0.0318026394080463,0.0034750558897258,0.0280424989147061,0.0071710158131899,0.0071462055799118,1,0.0,0.0,-0.0034395975233135,1.0478197463271466,-0.026123190839641208,-0.032613109351021574,10821.6375,10807.81498046875,0.0013034764073632115,0.006489918511380366
2019-02-20,10735.4501953125,0.0123629068039776,26955.1875,0.0101425187396377,-0.0022203880643398,0.0006530669393565,17.059999465942383,71.5999984741211,56.91999816894531,-0.0763400054050151,0.017671003879075,-0.0011857304508265,0.0607528574506774,0.0078017372785291,0.0073163255074024,1,0.0,0.0,0.0123629068039776,1.0607738441983563,-0.008858521691760934,-0.017147678440639913,10812.272509765626,10808.64998046875,0.0003374361792910545,0.008289156748878979
2019-02-21,10789.849609375,0.0050672690080806,27052.0859375,0.0035947973836205,-0.00147247162446,0.0011982946928384,16.049999237060547,71.30000305175781,56.959999084472656,-0.0592028288686727,0.0055764640385002,-0.0065486082387047,0.0546195307279488,0.0076975197420991,0.00742469687154,1,0.0,0.0,0.0050672690080806,1.0661490706236454,0.004075898165704972,-0.0038453021857545178,10810.189990234376,10814.67796875,-0.0004159444921016333,0.00792120035145949
2019-02-22,10791.650390625,0.0001668958618696,26867.23828125,-0.0068330278366357,-0.0069999236985054,0.0006165967194301,15.449999809265137,71.18499755859375,57.2599983215332,-0.0373831436957311,-0.0106509396743942,-0.004969203225439,0.0877659381734963,0.0076857381555478,0.007532721709563,1,0.0,0.0,0.0001668958618696,1.0663270064916688,0.00627074685301654,-0.005359491890106316,10807.28251953125,10819.52796875,-0.001134715152502328,0.011630238743122856
2019-02-25,10880.099609375,0.0081960789636807,27158.93359375,0.0108569146350843,0.0026608356714035,8.486624972571244e-05,15.359999656677246,71.03099822998047,55.47999954223633,-0.0058252526665999,-0.0305280315343761,-0.0076697902630681,0.0523520155088568,0.0077635093915596,0.0076239040761851,1,0.0,0.0,0.0081960789636807,1.0750667068379798,0.022474441630959685,0.009234204793916456,10812.260009765625,10822.37796875,-0.0009299509515203185,0.013240236837043229
2019-02-26,10835.2998046875,-0.0041175914096317,26952.63671875,-0.0075959121991253,-0.0034783207894936,-0.0005197058683085,17.110000610351562,71.08999633789062,55.5,0.1139323563014249,-0.0129637748669188,-0.0008433617245454,0.0589582171643616,0.0073667984028528,0.0076630605941177,0,1.0,0.0005,-0.0046175914096317,1.0701024880477037,0.021778817543729678,0.016296880208129583,10820.947509765625,10823.25296875,-0.0002127729759149584,0.0054819373356000956
2019-02-27,10806.650390625,-0.0026440813432874,26798.990234375,-0.0057006105183065,-0.003056529175019,-0.0005553324442294,18.89999961853028,70.94000244140625,56.93999862670898,0.1046171212346867,0.0232276504610215,-0.0040713309260165,0.072316389132466,0.0073989305164203,0.0075824992416959,0,0.0,0.0,-0.0,1.0701024880477037,0.0066322505360407735,0.014499370316046534,10828.67001953125,10823.27697265625,0.0004990488893467878,-0.00786711978000576
2019-02-28,10792.5,-0.0013094150466157,26789.58984375,-0.000350774060619,0.0009586409859967,-0.0010988128081401,18.280000686645508,71.19000244140625,57.220001220703125,-0.032804176952305,0.028507380844295,0.0045848437249351,0.0516449435980777,0.0074114739579998,0.0075252900848761,0,0.0,0.0,-0.0,1.0701024880477037,0.0002456374019057517,0.013209053670965698,10835.705029296874,10821.35998046875,0.0013291682954019062,-0.012963416269059946
2019-03-01,10863.5,0.0065786425758629,27043.5859375,0.0094811490295831,0.0029025064537202,-0.0003561742606881,16.270000457763672,70.81600189208984,55.79999923706055,-0.1099562447144898,0.0139927606405433,-0.0027320129320436,0.0037776413724812,0.0065405918757416,0.0072962608289148,0,0.0,0.0,0.0,1.0701024880477037,0.006657888902462661,0.0030052584584487896,10837.33251953125,10820.4559765625,0.001553508811041568,0.0036526304440138713
2019-03-05,10987.4501953125,0.0114097846285727,27553.73046875,0.0188637901951682,0.0074540055665954,0.0001335986123197,15.65999984741211,70.9000015258789,56.560001373291016,-0.0374923536071865,0.007659340452426,-0.0058889255572416,0.0174492034186111,0.0069053135766228,0.0071246216659275,1,1.0,0.0005,-0.0005,1.0695674368036798,0.009866691463467747,0.008610502570215006,10842.022509765626,10820.858984375,0.001926154386543198,0.001256188893252741
2019-03-06,11053.0,0.0059658795737218,27625.330078125,0.002598545030271,-0.0033673345434508,-0.0006618979217552,15.609999656677246,70.74250030517578,56.220001220703125,-0.0031928602312933,-0.0157657028541176,-0.0133542075846613,0.0023177227270738,0.0070109281602133,0.0070534476173996,0,1.0,0.0005,0.0054658795737218,1.0754135636092232,0.020091755580064374,0.012898348186670905,10849.060009765624,10822.88498046875,0.0023681379984505217,0.0071934073933934695
2019-03-07,11058.2001953125,0.0004704781790012,27764.27734375,0.0050297051739129,0.0045592269949117,1.6063584169867527e-05,15.289999961853027,70.36499786376953,56.65999984741211,-0.0204996605933516,-0.0407890592197252,-0.0172486122440064,-0.004567785135226,0.0070036599901951,0.0069743935121545,1,1.0,0.0005,-0.0005,1.0748758568274186,0.023277314949109895,0.011326744649842846,10855.2525390625,10828.968984375,0.002376838384481486,0.01195057029926705
2019-03-08,11035.400390625,-0.0020618006804727,27761.478515625,-0.0001008068061829,0.0019609938742898,0.0003594101340448,14.9399995803833,70.48750305175781,56.06999969482422,-0.0228908032925403,-0.0388063844877723,-0.0113955114337118,-0.0156249895357012,0.0065117126280124,0.006794441246157,1,0.0,0.0,-0.0020618006804727,1.072659677054388,0.022506406358582254,-0.0024451910932862253,10853.900048828125,10836.4069921875,0.0015851764341497398,0.02495159745186848
2019-03-11,11168.0498046875,0.0120203535320015,27966.326171875,0.0073788453354421,-0.0046415081965593,0.0005952516842394,14.899999618530272,69.98690032958984,56.790000915527344,-0.0026773736932059,-0.0173506102835155,-0.0168307546546971,-0.0082081281834252,0.0070546044108659,0.0068972437531819,1,0.0,0.0,0.0120203535320015,1.0855534255921044,0.02803422512887188,0.00891190223329974,10858.83251953125,10845.17099609375,0.0012232684914931426,0.01912232289557214
2019-03-12,11301.2001953125,0.0119224388280498,28443.369140625,0.017057763176264,0.0051353243482141,0.0008427005519205,15.100000381469728,69.79010009765625,56.869998931884766,0.0134228703395886,-0.0071675654941605,-0.0174698112548904,0.0250540627454447,0.0069194210229697,0.0069000652424513,1,0.0,0.0,0.0119224388280498,1.0984958699033065,0.028555305773659168,0.03267668762581155,10876.712548828125,10855.59900390625,0.0018682568715694477,-0.004121381852152384
2019-03-13,11341.7001953125,0.0035836901656514,28883.96484375,0.0154902782770451,0.0119065881113937,0.0023811914420092,15.279999732971191,69.84500122070312,58.2599983215332,0.0119204865532556,-0.0041448961372507,-0.017512943892556,0.0497296994870848,0.0067501697556468,0.006847913561538,1,0.0,0.0,0.0035836901656514,1.1024325387492877,0.026119623207500275,0.041593233299232146,10899.357568359375,10865.235,0.0030085937532961385,-0.01547361009173187
2019-03-14,11343.25,0.0001366465927339,28922.763671875,0.0013432653146783,0.0012066187219443,0.0028075062317056,15.149999618530272,69.72630310058594,58.61000061035156,-0.0085078610414111,-0.0017465362268626,-0.0171088144777381,0.0293291539149989,0.0065462121361939,0.0067564239907377,1,0.0,0.0,0.0001366465927339,1.1025831823994263,0.025777233153034373,0.04725608794020997,10924.950048828125,10874.84900390625,0.004416815720527524,-0.021478854787175594
2019-03-15,11426.849609375,0.007369987382364,29381.107421875,0.0158471629889815,0.0084771756066175,0.0035593596937676,15.869999885559082,69.3373031616211,58.52000045776367,0.0475247712975623,0.0123365786911579,-0.0260247115640998,0.0227193150878539,0.00617160785114,0.0066884030353633,1,0.0,0.0,0.007369987382364,1.110709206541717,0.03547213557222184,0.0633534942663796,10958.9900390625,10887.53599609375,0.0062531708573575545,-0.027881358694157754
2019-03-18,11462.2001953125,0.0030936423551506,29595.755859375,0.0073056619145739,0.0042120195594232,0.0036903110043379,16.899999618530273,68.9530029296875,59.09000015258789,0.0649023150849825,0.0258525164467956,-0.026307598743589,0.058960590690156,0.0060536282366999,0.0064882078005301,1,0.0,0.0,0.0030936423551506,1.1141453435873303,0.02633856364980902,0.06879636882379603,10995.880029296875,10903.335,0.008073932379467843,-0.04245780517398701
2019-03-19,11532.400390625,0.0061244956567072,29767.50390625,0.0058031309519872,-0.0003213647047199,0.0029127739772064,16.489999771118164,68.61799621582031,59.02999877929688,-0.0242603465483253,0.0183158730692128,-0.0321862519174368,0.0436703915493936,0.0054792291248353,0.0062001694209032,1,0.0,0.0,0.0061244956567072,1.1209689219050716,0.020458021388595204,0.08377543160621093,11040.4525390625,10919.436015625,0.010493610986302342,-0.06331741021761572
2019-03-20,11521.0498046875,-0.0009842344657688,29831.8515625,0.0021616745714607,0.0031459090372296,0.0035640983352745,16.030000686645508,69.31749725341797,59.83000183105469,-0.0278956392272565,0.0103526479131103,-0.0201435211592818,0.0642120336529301,0.0053281301763525,0.0059157615050443,1,0.0,0.0,-0.0009842344657688,1.119865625657077,0.01581329133079401,0.08644567833769567,11086.287548828124,10934.421015625,0.013181657555315493,-0.07063238700690166
2019-03-22,11456.900390625,-0.0055680181190085,29582.15625,-0.008370091007488,-0.0028020728884795,0.0028279683469353,16.270000457763672,68.93000030517578,59.040000915527344,0.0149719127160179,0.0150486026645962,-0.0203936275443649,0.0420049607222852,0.0053848416674774,0.005683487411301,1,0.0,0.0,-0.0055680181190085,1.1136301935625634,0.010019208835651217,0.06720260279606283,11122.36005859375,10947.516015625,0.015261024972497886,-0.05718339396041161
